SET,DAG,MODEL,K_EDGE,N_FEAT,FEATURE_KEY,AUROC,AUPRC,F1,Brier,ECE
F,GES,RF,36,36,078ebccc0ab765ee,0.9209331191060351,0.4192954392166396,0.4295302013422818,0.0159479843444227,0.0034213027676824
F,GES,LightGBM,36,36,078ebccc0ab765ee,0.9033009821163632,0.4573878707931062,0.4805194805194805,0.0175349971618288,0.0172129690591929
F,GES,FFMLP,36,36,078ebccc0ab765ee,0.8056285327601306,0.1195377716750561,0.1311475409836065,0.0211178547483857,0.0069718470024702
F,GES,Logit,36,36,078ebccc0ab765ee,0.7923406503535474,0.1086106649064813,0.1419354838709677,0.021853108159102,0.0057465955877377
F,GES,XGBoost,37,37,96e16c2e3f756e2b,0.9170846270201416,0.4356711614684244,0.4131455399061033,0.0163656027031536,0.012700434674571
F,GES,RF,37,37,96e16c2e3f756e2b,0.9119985380434388,0.4253247406659511,0.4539007092198581,0.0159214939893765,0.0032518870561923
F,GES,LightGBM,37,37,96e16c2e3f756e2b,0.9071259526239226,0.4498084450478978,0.4262295081967213,0.0174135904212928,0.017276619171973
F,GES,FFMLP,37,37,96e16c2e3f756e2b,0.8265084569120872,0.1346343500954275,0.2459016393442623,0.0208032475192375,0.0058041317336342
F,GES,Logit,37,37,96e16c2e3f756e2b,0.7920801036396928,0.1085645411654397,0.1419354838709677,0.021871486996042,0.0056357885137863
F,GES,RF,38,38,43ecf595d3467e7d,0.9205549645005102,0.4110610657609585,0.4592592592592592,0.0160448185630416,0.0035499021526418
F,GES,XGBoost,38,38,43ecf595d3467e7d,0.9157022819549688,0.4139226886416318,0.4108108108108108,0.0167079264349622,0.0117883822783829
F,GES,LightGBM,38,38,43ecf595d3467e7d,0.9100534844504272,0.4528968216239608,0.4836601307189542,0.0173488212119256,0.0174485757412467
F,GES,FFMLP,38,38,43ecf595d3467e7d,0.8157428114437907,0.1475889193832702,0.25,0.0207560301176112,0.0052744168137284
F,GES,Logit,38,38,43ecf595d3467e7d,0.7928472689638202,0.1101934081601228,0.141025641025641,0.0218619805444465,0.0055893548828688
F,GES,XGBoost,39,39,5d8b064537b7d48a,0.9188179864081464,0.4178041923297767,0.4222222222222222,0.0167857224293292,0.0122134796383319
F,GES,RF,39,39,5d8b064537b7d48a,0.916956163015394,0.4159288264974456,0.4507042253521127,0.0159931037181996,0.0039424098406485
F,GES,LightGBM,39,39,5d8b064537b7d48a,0.9103212685730002,0.4472100181720021,0.4556962025316455,0.0177232920713978,0.0177144083390171
F,GES,FFMLP,39,39,5d8b064537b7d48a,0.8207004364157456,0.1398668928386008,0.2356902356902357,0.0208773592594836,0.0049688293347861
F,GES,Logit,39,39,5d8b064537b7d48a,0.7927893696940747,0.1091642224337,0.1428571428571428,0.0218538221155648,0.0056227154001782
F,GES,XGBoost,40,40,69d93f821d1c70dd,0.9206056263615376,0.4218516044051193,0.384180790960452,0.0165846331150555,0.0132507610065523
F,GES,RF,40,40,69d93f821d1c70dd,0.9189808281043056,0.4133721154702761,0.4705882352941176,0.0159986871680178,0.0036376852110707
F,GES,LightGBM,40,40,69d93f821d1c70dd,0.9075891467818862,0.454296270760588,0.4805194805194805,0.017600266312423,0.0175048558438229
F,GES,FFMLP,40,40,69d93f821d1c70dd,0.8169333651779317,0.1402776458645603,0.2377049180327868,0.020792976336443,0.0045752316444637
F,GES,Logit,40,40,69d93f821d1c70dd,0.7924962546409883,0.109328859503761,0.1419354838709677,0.0218744899525554,0.0057008032271863
F,GES,XGBoost,41,41,7e1492c8604b91c5,0.91900254033046,0.4133614358922674,0.4111111111111111,0.0167821678341741,0.0125291256779122
F,GES,RF,41,41,7e1492c8604b91c5,0.9166413357361528,0.4196987277876844,0.3981042654028436,0.0159356197931227,0.0042191780821917
F,GES,LightGBM,41,41,7e1492c8604b91c5,0.903384212316622,0.4453046356095271,0.4705882352941176,0.017546867347752,0.0174778784249893
F,GES,FFMLP,41,41,7e1492c8604b91c5,0.8275651185849419,0.1375905732757561,0.2248062015503876,0.0210141613675029,0.004949542659686
F,GES,Logit,41,41,7e1492c8604b91c5,0.7931041969733157,0.1095936223911006,0.1419354838709677,0.021871129514576,0.0057740383311029
F,GES,XGBoost,42,42,a4b74f278bdebf4d,0.9148048432739142,0.419094408005645,0.4245810055865922,0.0166482156588421,0.0127318074761012
F,GES,LightGBM,42,42,a4b74f278bdebf4d,0.9079618733308726,0.450714327210069,0.3818181818181818,0.01762909475598,0.0174461420499362
F,GES,RF,42,42,a4b74f278bdebf4d,0.9038455971224064,0.4187430498657317,0.4671532846715328,0.0159782309197651,0.004001677383282
F,GES,FFMLP,42,42,a4b74f278bdebf4d,0.8245543565581779,0.1318612768354994,0.24,0.0204593015305008,0.0043676858228913
F,GES,Logit,42,42,a4b74f278bdebf4d,0.7926373841109929,0.1090267533773848,0.1419354838709677,0.0218946108255318,0.0058060126348368
F,GES,XGBoost,43,43,da421af2135f129e,0.917920547727092,0.404295312853334,0.4022988505747126,0.0167878477292446,0.0118702123051486
F,GES,RF,43,43,da421af2135f129e,0.9152029007534144,0.4178006260064143,0.4740740740740741,0.015986432205759,0.0046636846519429
F,GES,LightGBM,43,43,da421af2135f129e,0.902700277192754,0.4552012131874534,0.3783783783783784,0.0175281034431461,0.0176583319094396
F,GES,FFMLP,43,43,da421af2135f129e,0.8215363571226959,0.1273869406045143,0.2177419354838709,0.0210162856930196,0.0062290562443312
F,GES,Logit,43,43,da421af2135f129e,0.7931259091994702,0.110358386103372,0.1447368421052631,0.0218935688330465,0.0050273888192987
F,GES,XGBoost,44,44,7926b6a00fd6f44c,0.9217889426869604,0.410198719482071,0.4155844155844156,0.0167596703178744,0.0124618078709306
F,GES,RF,44,44,7926b6a00fd6f44c,0.9131420486209118,0.4070501608853322,0.4387096774193548,0.0160976304165501,0.0039194856024601
F,GES,LightGBM,44,44,7926b6a00fd6f44c,0.911587815098682,0.4651377200519297,0.3859649122807017,0.0172461396565297,0.0174406981349136
F,GES,FFMLP,44,44,7926b6a00fd6f44c,0.8264288454161872,0.1414496514660346,0.2272727272727272,0.0208204313427131,0.0061068344264514
F,GES,Logit,44,44,7926b6a00fd6f44c,0.7925143481627838,0.1098526762026758,0.1428571428571428,0.0218785747532257,0.005324547079623
F,GES,XGBoost,45,45,e999401467400580,0.9207286623097468,0.4134630057543824,0.3959390862944162,0.0166801912527421,0.0122279387597762
F,GES,RF,45,45,e999401467400580,0.9194223100361149,0.4121109962308128,0.4625,0.0160016807380486,0.0042029633771316
F,GES,LightGBM,45,45,e999401467400580,0.9102525131901774,0.4628901046755517,0.4705882352941176,0.0174654216586339,0.0174071872971725
F,GES,FFMLP,45,45,e999401467400580,0.8175702571451318,0.1269589430505426,0.2338709677419354,0.0210563380959891,0.0047138705224773
F,GES,Logit,45,45,e999401467400580,0.7924021683276521,0.1097271641318754,0.1419354838709677,0.0218836294570675,0.0058882470485261
F,GES,RF,46,46,8acc836dae8b69c4,0.9243636508384538,0.4178171929249565,0.4444444444444444,0.0159690612244897,0.0033195415152362
F,GES,XGBoost,46,46,8acc836dae8b69c4,0.9189193101302008,0.4221930485823804,0.4232804232804232,0.0166510975292626,0.0126149520421958
F,GES,LightGBM,46,46,8acc836dae8b69c4,0.9057218953325952,0.462034892578854,0.4713375796178344,0.0173962898089673,0.0172500899646212
F,GES,FFMLP,46,46,8acc836dae8b69c4,0.820714911233182,0.1322344024222413,0.2316602316602316,0.0209399987889343,0.0052439017668637
F,GES,Logit,46,46,8acc836dae8b69c4,0.7925469165020156,0.1096885824987501,0.1428571428571428,0.0218820347088339,0.0054869001127995
F,GOLEM,XGBoost,1,1,5d44aec594d57af8,0.5675033111144885,0.0303401566559339,0.0477611940298507,0.0217173575304623,0.0027283964304241
F,GOLEM,LightGBM,1,1,5d44aec594d57af8,0.5568227051986305,0.0269920304122553,0.0399113082039911,0.0218993210048681,0.0035745612631619
F,GOLEM,RF,1,1,5d44aec594d57af8,0.5039624812732049,0.0216726611517248,0.0,0.0341066480290746,0.0427352530053117
F,GOLEM,Logit,1,1,5d44aec594d57af8,0.4218757915915785,0.0210496100421798,0.0432166301969365,0.0216102995770103,0.000780811125751
F,GOLEM,FFMLP,1,1,5d44aec594d57af8,0.4033661187948266,0.0177748746205172,0.0101522842639593,0.0216761645563304,0.0007702270207673
F,GOLEM,LightGBM,2,2,140b79aa06813104,0.7274229035036295,0.043862279193891,0.0912863070539419,0.0267496955593633,0.0265132314614505
F,GOLEM,XGBoost,2,2,140b79aa06813104,0.7064886987862866,0.0493640221992428,0.0876494023904382,0.0218763455281591,0.0089269186429177
F,GOLEM,RF,2,2,140b79aa06813104,0.680320038213518,0.0396593799042233,0.0904761904761904,0.0239240749231199,0.0219904948280682
F,GOLEM,Logit,2,2,140b79aa06813104,0.4260192080827381,0.0214898670964054,0.0432166301969365,0.0216310653135919,0.0008684049556623
F,GOLEM,FFMLP,2,2,140b79aa06813104,0.4217473275868307,0.0193115130700286,0.0432166301969365,0.0216449514865358,0.0039560934213667
F,GOLEM,XGBoost,3,3,5932bb55e9f26353,0.8014579759862779,0.0816675056930824,0.140495867768595,0.021605534048872,0.010737280820897
F,GOLEM,RF,3,3,5932bb55e9f26353,0.750275021531291,0.070703120374417,0.1285714285714285,0.0215144232597148,0.0097864131954151
F,GOLEM,LightGBM,3,3,5932bb55e9f26353,0.7480422809417316,0.0676770286710409,0.1208053691275167,0.0225166816723578,0.017724537351699
F,GOLEM,Logit,3,3,5932bb55e9f26353,0.4239456904849787,0.0205441975498013,0.0432521215439364,0.021636394220973,0.0009116733596394
F,GOLEM,FFMLP,3,3,5932bb55e9f26353,0.4075276288077817,0.018242385387945,0.043046357615894,0.0217344618848367,0.0065925013376017
F,GOLEM,XGBoost,4,4,fe6d7575b1d442f2,0.8353326674917313,0.1404150164301106,0.178988326848249,0.0209588330532032,0.010817056952676
F,GOLEM,LightGBM,4,4,fe6d7575b1d442f2,0.8147277648710656,0.1228527359791612,0.1904761904761904,0.0216912592109004,0.0186872227393061
F,GOLEM,RF,4,4,fe6d7575b1d442f2,0.8129310781567767,0.1266576433816768,0.15625,0.0207766508247134,0.0087134470226446
F,GOLEM,FFMLP,4,4,fe6d7575b1d442f2,0.4439860752256262,0.0181800965316757,0.0432166301969365,0.0216622593504717,0.0038034237956647
F,GOLEM,Logit,4,4,fe6d7575b1d442f2,0.4222629929580013,0.0207167628546442,0.0432639649507119,0.0216512326631192,0.0010031041206159
F,GOLEM,XGBoost,5,5,d91dafb8999ed110,0.8916885598280392,0.2017342991271055,0.2723404255319149,0.0203405589673213,0.0095629980908704
F,GOLEM,RF,5,5,d91dafb8999ed110,0.8733598222492419,0.2072768356757284,0.2442748091603053,0.0197006866088901,0.0083953033268101
F,GOLEM,LightGBM,5,5,d91dafb8999ed110,0.8586606451426131,0.1556907430035604,0.2068965517241379,0.0227720392297098,0.0210118570128135
F,GOLEM,FFMLP,5,5,d91dafb8999ed110,0.4664292796607102,0.0197853158817817,0.0435643564356435,0.0217025137481146,0.0070327846018343
F,GOLEM,Logit,5,5,d91dafb8999ed110,0.3577740625746358,0.0187927395486302,0.0433470507544581,0.0216663280289602,0.0010363009633189
F,GOLEM,XGBoost,6,6,b5a36bb5b1ae7ab4,0.9032159425639243,0.2782143541542752,0.3255813953488372,0.0186257669123897,0.0103733603735026
F,GOLEM,LightGBM,6,6,b5a36bb5b1ae7ab4,0.8905595240680027,0.256268272619276,0.3103448275862069,0.0196204875893261,0.0183945327043277
F,GOLEM,RF,6,6,b5a36bb5b1ae7ab4,0.8881965101215161,0.2809678884208388,0.3246073298429319,0.0183463461000838,0.0055767402851551
F,GOLEM,FFMLP,6,6,b5a36bb5b1ae7ab4,0.4221218634879967,0.0191790165288663,0.0446247464503042,0.0216791025301186,0.005993035590437
F,GOLEM,Logit,6,6,b5a36bb5b1ae7ab4,0.381335446656679,0.018232128366823,0.0434782608695652,0.0216907413602761,0.0011722122919997
F,GOLEM,XGBoost,7,7,6e8b26da04cb79b4,0.9033425972164928,0.2734046939866505,0.3173076923076923,0.0185388513567158,0.009376982023363
F,GOLEM,LightGBM,7,7,6e8b26da04cb79b4,0.8926402790744801,0.2495110393845435,0.3580246913580246,0.0200449705099344,0.0180882440474029
F,GOLEM,RF,7,7,6e8b26da04cb79b4,0.8859149170231091,0.2718698080669635,0.3463687150837989,0.0183541973720995,0.0032065977075761
F,GOLEM,FFMLP,7,7,6e8b26da04cb79b4,0.5540779179422599,0.023573169694829,0.0449775112443778,0.0216418578866401,0.0027040990987552
F,GOLEM,Logit,7,7,6e8b26da04cb79b4,0.3827177917218519,0.0184724114267028,0.0434662998624484,0.0216891974189979,0.0011625168154659
F,GOLEM,XGBoost,8,8,688de5612780ce0a,0.9060602441901702,0.2754122018247453,0.3170731707317073,0.0184987309416652,0.0090067469959348
F,GOLEM,LightGBM,8,8,688de5612780ce0a,0.8949453937512214,0.2407716057585621,0.3297872340425531,0.0202872071883477,0.0195622409803986
F,GOLEM,RF,8,8,688de5612780ce0a,0.8847605503325591,0.2517929201181377,0.351063829787234,0.0185251618674867,0.0062521666200726
F,GOLEM,FFMLP,8,8,688de5612780ce0a,0.6364939097205636,0.0383394185808072,0.0481927710843373,0.0215890990938838,0.002379519385326
F,GOLEM,Logit,8,8,688de5612780ce0a,0.5379276403876356,0.0231867731917857,0.0439684329199549,0.0217999330548214,0.001645390758532
F,GOLEM,XGBoost,9,9,0dab5d0cf7d47bc3,0.8969573933748761,0.323622642592323,0.3878787878787879,0.0180325856025165,0.0103042225377112
F,GOLEM,LightGBM,9,9,0dab5d0cf7d47bc3,0.888793596340766,0.2907183250231563,0.3612903225806451,0.0203913207197791,0.0196565625457296
F,GOLEM,RF,9,9,0dab5d0cf7d47bc3,0.8845506654797316,0.2728436645360324,0.351063829787234,0.0183266267822197,0.0045289348616158
F,GOLEM,FFMLP,9,9,0dab5d0cf7d47bc3,0.7270809359416954,0.0464414391419844,0.0927960927960928,0.0214478694746188,0.0033604490357485
F,GOLEM,Logit,9,9,0dab5d0cf7d47bc3,0.6105514181702384,0.0299392123495438,0.0441051738761662,0.0218379307003431,0.0020319209928891
F,GOLEM,XGBoost,10,10,7f59bd501c3dbaab,0.8999211122449717,0.3038042559304057,0.3243243243243243,0.0182131382646341,0.0099923575898699
F,GOLEM,LightGBM,10,10,7f59bd501c3dbaab,0.8953724008655941,0.2772471720790154,0.3409090909090909,0.0200993416522616,0.0189136910349142
F,GOLEM,RF,10,10,7f59bd501c3dbaab,0.8852056509687272,0.2635157371307373,0.3609756097560975,0.0183984713447022,0.0036740285155157
F,GOLEM,FFMLP,10,10,7f59bd501c3dbaab,0.7297479210543457,0.0555138904294629,0.0983606557377049,0.0215139843639145,0.0037124546956576
F,GOLEM,Logit,10,10,7f59bd501c3dbaab,0.5891757315210862,0.0271376584030231,0.0442427680090754,0.0218506503105398,0.0020677218191973
F,GOLEM,XGBoost,11,11,0511ae592ab833b7,0.9012998386057856,0.2965237573051674,0.3888888888888889,0.0182660251951341,0.0111521224829511
F,GOLEM,RF,11,11,0511ae592ab833b7,0.8940407176614484,0.2725527609297781,0.3715846994535519,0.0183164327648867,0.004862175006989
F,GOLEM,LightGBM,11,11,0511ae592ab833b7,0.8937910270606714,0.2835237878114288,0.3255813953488372,0.0203945961606653,0.019689961466676
F,GOLEM,FFMLP,11,11,0511ae592ab833b7,0.7347887762265599,0.0605507058333531,0.1104815864022662,0.0212998036158008,0.0036843821650065
F,GOLEM,Logit,11,11,0511ae592ab833b7,0.5832302002590992,0.0272005982455939,0.0498886414253897,0.02190958011796,0.0025342127793643
F,GOLEM,RF,12,12,96fce1d1ba2fa699,0.9008330257434628,0.2762059561209857,0.3378378378378378,0.0182370623427453,0.0034604417109309
F,GOLEM,XGBoost,12,12,96fce1d1ba2fa699,0.8919382504288165,0.3207488500546906,0.375,0.0179654264528517,0.0109673296318795
F,GOLEM,LightGBM,12,12,96fce1d1ba2fa699,0.8908128333731391,0.3159558966425895,0.4129032258064516,0.0197054620110513,0.0187315069751443
F,GOLEM,FFMLP,12,12,96fce1d1ba2fa699,0.7441648392209653,0.0664778741409566,0.10062893081761,0.0213218090839011,0.0036767704075429
F,GOLEM,Logit,12,12,96fce1d1ba2fa699,0.7037185805994023,0.0473945041349588,0.0827067669172932,0.0216849793474772,0.003367884778887
F,GOLEM,RF,13,13,da2acca4fb88b2aa,0.8957125590753486,0.2725845198724527,0.3515151515151515,0.0183133038859379,0.0045703103159071
F,GOLEM,XGBoost,13,13,da2acca4fb88b2aa,0.8922530777080573,0.3028658538461488,0.3516483516483517,0.0181965780262116,0.0124009053674176
F,GOLEM,LightGBM,13,13,da2acca4fb88b2aa,0.8909322506169891,0.3065956662143432,0.3357664233576642,0.0198252862899342,0.0186861151527812
F,GOLEM,FFMLP,13,13,da2acca4fb88b2aa,0.743915148620188,0.0683559439688672,0.0919540229885057,0.0214917946305258,0.0016599280719596
F,GOLEM,Logit,13,13,da2acca4fb88b2aa,0.7042505301401886,0.0490284393365232,0.0794223826714801,0.0221190433492395,0.0039199932977282
F,GOLEM,RF,14,14,40021117058bf5f8,0.9007190365561515,0.2686625893780116,0.3571428571428571,0.0183261403410679,0.0037478333799273
F,GOLEM,XGBoost,14,14,40021117058bf5f8,0.8873931577537979,0.320207720922863,0.3636363636363636,0.018003950857674,0.0117694940054797
F,GOLEM,LightGBM,14,14,40021117058bf5f8,0.880738360437429,0.3089344780753877,0.3825136612021858,0.0194336837007361,0.0184072370912499
F,GOLEM,FFMLP,14,14,40021117058bf5f8,0.7414508109516468,0.062077186116118,0.0909090909090909,0.0212595540140775,0.0013329547949433
F,GOLEM,Logit,14,14,40021117058bf5f8,0.7058898032148568,0.0489372936205707,0.12133072407045,0.022064879839391,0.003961667513707
F,GOLEM,RF,15,15,06292a569571a05e,0.8913646857879005,0.2704666699646832,0.3157894736842105,0.0182967212748112,0.004687168017892
F,GOLEM,LightGBM,15,15,06292a569571a05e,0.8857068415224614,0.3067529379683223,0.3798882681564245,0.0195113540169546,0.0188297010773583
F,GOLEM,XGBoost,15,15,06292a569571a05e,0.8825766622518473,0.3182739360355059,0.3624161073825503,0.0180258680998328,0.0111288078506689
F,GOLEM,FFMLP,15,15,06292a569571a05e,0.742684789138097,0.0644690272862856,0.1188811188811188,0.021246476468404,0.0027395027710725
F,GOLEM,Logit,15,15,06292a569571a05e,0.7070948317664344,0.0491732607576937,0.0855263157894736,0.022063698158075,0.0041733592298348
F,GOLEM,RF,16,16,b7b5c4109c72032c,0.8871796541966115,0.2612636573210348,0.3132530120481928,0.0185298741962538,0.0041755661168577
F,GOLEM,LightGBM,16,16,b7b5c4109c72032c,0.8844547698142157,0.3124461335437294,0.4,0.0195193578715605,0.0187941818513922
F,GOLEM,XGBoost,16,16,b7b5c4109c72032c,0.8842665971875431,0.2948438767457573,0.3534883720930232,0.0185475615930307,0.0121783219441367
F,GOLEM,FFMLP,16,16,b7b5c4109c72032c,0.7376149843310101,0.0643652842927045,0.0888888888888888,0.0211692594872586,0.0010640641295829
F,GOLEM,Logit,16,16,b7b5c4109c72032c,0.7079597021082571,0.0490018363175102,0.0794701986754966,0.0220454620386428,0.0042043233479871
F,GOLEM,RF,17,17,3a806dc9661ea3e8,0.8978602601124692,0.2605424920821962,0.3026315789473684,0.0185870226446743,0.0048124126362873
F,GOLEM,LightGBM,17,17,3a806dc9661ea3e8,0.8773621092703967,0.3352829050614986,0.4022988505747126,0.01877823708372,0.0175730383603498
F,GOLEM,XGBoost,17,17,3a806dc9661ea3e8,0.8772933538875741,0.312963523263046,0.37,0.0180302053730529,0.011769458953565
F,GOLEM,FFMLP,17,17,3a806dc9661ea3e8,0.752281593098407,0.0784051090939301,0.1438848920863309,0.0211350620830119,0.0036694809923566
F,GOLEM,Logit,17,17,3a806dc9661ea3e8,0.7105506944293666,0.0498992320702433,0.0794701986754966,0.0220089720321574,0.0040199396935191
F,GOLEM,RF,18,18,823207e695be1ff0,0.8875487620412388,0.2665428399244051,0.32,0.0184147922840369,0.0042079955269779
F,GOLEM,LightGBM,18,18,823207e695be1ff0,0.8824717198254338,0.3349641911759126,0.367816091954023,0.0188871397349825,0.0178920812306882
F,GOLEM,XGBoost,18,18,823207e695be1ff0,0.8785237133696652,0.3117073114681538,0.3444444444444444,0.0181825445540313,0.0126282667362609
F,GOLEM,FFMLP,18,18,823207e695be1ff0,0.7404484298441786,0.0649631027618162,0.1126760563380281,0.0211952326335951,0.0016267952457932
F,GOLEM,Logit,18,18,823207e695be1ff0,0.7112997662316984,0.0502699985183051,0.0805369127516778,0.0219983049491637,0.0039122756914256
F,GOLEM,RF,19,19,1d74dd8a956d56e1,0.8942397464011985,0.2659250630859855,0.323943661971831,0.0184199083030472,0.0032893486161587
F,GOLEM,LightGBM,19,19,1d74dd8a956d56e1,0.8798843462086835,0.3368190616976854,0.3720930232558139,0.0188347799056764,0.0179961292768995
F,GOLEM,XGBoost,19,19,1d74dd8a956d56e1,0.8781835551599104,0.3192753016729167,0.3604651162790697,0.0181288219344851,0.0119337624234171
F,GOLEM,FFMLP,19,19,1d74dd8a956d56e1,0.740900767889065,0.0636437659970727,0.0948616600790513,0.0212412002151139,0.0010058232639083
F,GOLEM,Logit,19,19,1d74dd8a956d56e1,0.7109885576568165,0.0504536828533649,0.0794701986754966,0.0220220717061212,0.0035175986108877
F,GOLEM,RF,20,20,1049748cd586d498,0.8828679679527542,0.2619468634973178,0.3178807947019867,0.018465544310875,0.0048314229801509
F,GOLEM,XGBoost,20,20,1049748cd586d498,0.8808794899074336,0.3221714513460249,0.3695652173913043,0.0178486151080749,0.0124330257138756
F,GOLEM,LightGBM,20,20,1049748cd586d498,0.8796418930166243,0.3205452466943983,0.3431952662721893,0.0192756476738618,0.0185760724810595
F,GOLEM,FFMLP,20,20,1049748cd586d498,0.7543478732874481,0.0747441464352977,0.0958904109589041,0.0211248870498497,0.0020181458731886
F,GOLEM,Logit,20,20,1049748cd586d498,0.7162791034298079,0.052207627591423,0.0849673202614379,0.0220381514603033,0.0032521676376405
F,GOLEM,RF,21,21,d9428be70001da5d,0.8927108438094824,0.2798236833770038,0.3265306122448979,0.0181850824713447,0.0029085826111266
F,GOLEM,XGBoost,21,21,d9428be70001da5d,0.8854173451737342,0.3343662694221554,0.3771428571428571,0.0177070961475293,0.0105740061419817
F,GOLEM,LightGBM,21,21,d9428be70001da5d,0.8824065831469701,0.3422293377508821,0.3875,0.0189387706640235,0.0183079952516577
F,GOLEM,FFMLP,21,21,d9428be70001da5d,0.7588531602145168,0.0733339804746324,0.1052631578947368,0.0214810559079997,0.0023196040115561
F,GOLEM,Logit,21,21,d9428be70001da5d,0.7331422657431733,0.0587118059972537,0.1282565130260521,0.0220430257141643,0.0037514011742578
F,GOLEM,RF,22,22,9147b30f4345a55a,0.9045168667810176,0.2735998674587018,0.3270440251572327,0.0182987520268381,0.0038507128878948
F,GOLEM,XGBoost,22,22,9147b30f4345a55a,0.8828335902613428,0.3194238120006216,0.3692307692307692,0.0181317411773852,0.0132816190122391
F,GOLEM,LightGBM,22,22,9147b30f4345a55a,0.8788530154663424,0.3416042593651414,0.3809523809523809,0.018876290536666,0.0183849284394542
F,GOLEM,FFMLP,22,22,9147b30f4345a55a,0.7557483118744165,0.0727241158158963,0.1333333333333333,0.0219056308976816,0.0047272370629864
F,GOLEM,Logit,22,22,9147b30f4345a55a,0.7338008699365279,0.0593267958077856,0.132,0.022096085143885,0.0038873489352403
F,GOLEM,RF,23,23,d48478f1798435b8,0.8996515187702194,0.3002546414924824,0.3646408839779005,0.0177770970086664,0.0031596309756779
F,GOLEM,XGBoost,23,23,d48478f1798435b8,0.8941999406532486,0.3362038825576718,0.3930635838150289,0.0177938336471694,0.0120230875497302
F,GOLEM,LightGBM,23,23,d48478f1798435b8,0.8900311932315753,0.3483772208336437,0.3851851851851852,0.0192001117027865,0.0191706649018292
F,GOLEM,FFMLP,23,23,d48478f1798435b8,0.7490718023318932,0.070898119594774,0.1529051987767584,0.021197739586317,0.0021419705443452
F,GOLEM,Logit,23,23,d48478f1798435b8,0.7364461428230238,0.06057440756762,0.1298174442190669,0.0220451891176102,0.0042023992902847
F,GOLEM,RF,24,24,6f2d862936d8ad71,0.896638947391276,0.3053955585945206,0.3646408839779005,0.0177694324853228,0.0023701425775789
F,GOLEM,XGBoost,24,24,6f2d862936d8ad71,0.8903785888500482,0.341099280173361,0.4102564102564102,0.0176593550777999,0.0117148558179196
F,GOLEM,LightGBM,24,24,6f2d862936d8ad71,0.8829711010269883,0.337835767369646,0.3884892086330935,0.0191004307649432,0.0185285142495977
F,GOLEM,FFMLP,24,24,6f2d862936d8ad71,0.7636515621946719,0.085115192885733,0.125,0.0216290176436473,0.003729434789106
F,GOLEM,Logit,24,24,6f2d862936d8ad71,0.7362615889007099,0.0606491805536001,0.1295546558704453,0.0220446787406783,0.004187498966484
F,GOLEM,RF,25,25,710761342f601788,0.9005453387469151,0.3269724373675504,0.4,0.01755516354487,0.0048694436678781
F,GOLEM,LightGBM,25,25,710761342f601788,0.8888334020887162,0.3542625541279021,0.4060150375939849,0.0188709341589802,0.0177066633100092
F,GOLEM,XGBoost,25,25,710761342f601788,0.8886958913230707,0.3583848079432251,0.4069767441860465,0.0173049282636772,0.0122253021919464
F,GOLEM,FFMLP,25,25,710761342f601788,0.7698684962835906,0.0874712911668527,0.1619433198380566,0.0211564657066511,0.0039035689074265
F,GOLEM,Logit,25,25,710761342f601788,0.7404411924354604,0.0628231289943493,0.1482965931863727,0.0219757709437842,0.0035119140089427
F,GOLEM,RF,26,26,9dd66c347bd7a388,0.90291559010212,0.3341915834351071,0.4081632653061224,0.0174680827509085,0.0049197651663405
F,GOLEM,LightGBM,26,26,9dd66c347bd7a388,0.8897380781784889,0.3581984231819608,0.4052287581699346,0.0189495040080471,0.0185630135447579
F,GOLEM,XGBoost,26,26,9dd66c347bd7a388,0.8851966042078294,0.3336694428345911,0.3715846994535519,0.0179073753281466,0.0124001222909192
F,GOLEM,FFMLP,26,26,9dd66c347bd7a388,0.7799574440367371,0.096669745794313,0.1290322580645161,0.0212997898717743,0.0038979456556644
F,GOLEM,Logit,26,26,9dd66c347bd7a388,0.740976760680606,0.0628947613168685,0.1482965931863727,0.0219719533211278,0.0036380572333597
F,NOTEARS,XGBoost,1,1,b93202c111b3750e,0.5675033111144885,0.0303401566559339,0.0477611940298507,0.0217173575304623,0.0027283964304241
F,NOTEARS,LightGBM,1,1,b93202c111b3750e,0.5568227051986305,0.0269920304122553,0.0399113082039911,0.0218993210048681,0.0035745612631619
F,NOTEARS,RF,1,1,b93202c111b3750e,0.5039624812732049,0.0216726611517248,0.0,0.0341066480290746,0.0427352530053117
F,NOTEARS,Logit,1,1,b93202c111b3750e,0.4218757915915785,0.0210496100421798,0.0432166301969365,0.0216103080568002,0.0007808467101937
F,NOTEARS,FFMLP,1,1,b93202c111b3750e,0.407124143271743,0.0195510174008539,0.0104712041884816,0.0216748999300793,0.0007439264712601
F,NOTEARS,LightGBM,2,2,4f5cf972f16a40f0,0.698339376569613,0.0501114306489601,0.1034482758620689,0.0258596758368897,0.0242463079471585
F,NOTEARS,XGBoost,2,2,4f5cf972f16a40f0,0.6871503426913028,0.0501431385946543,0.1019607843137254,0.0217849839849229,0.0050873609503425
F,NOTEARS,RF,2,2,4f5cf972f16a40f0,0.6247928291754421,0.0408598477007603,0.0719424460431654,0.0234683198210791,0.0223511322337154
F,NOTEARS,FFMLP,2,2,4f5cf972f16a40f0,0.4650161756084852,0.0252480373456869,0.0432166301969365,0.0216551483052586,0.0041629244266965
F,NOTEARS,Logit,2,2,4f5cf972f16a40f0,0.4250385392014243,0.0212279458392897,0.0432166301969365,0.021632125559774,0.0008614226283816
