leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label,edge_GOLEM__leverage_ratio__asset_liabilities,edge_GOLEM__leverage_ratio__asset_turnover,edge_GOLEM__leverage_ratio__totaldebt_invcap,edge_GOLEM__roe__totaldebt_invcap,edge_GOLEM__debt_ratio__leverage_ratio,edge_GOLEM__debt_ratio__asset_liabilities,edge_GOLEM__debt_ratio__rect_turn,edge_GOLEM__debt_ratio2__roa,edge_GOLEM__debt_ratio2__capitalization_ratio,edge_GOLEM__debt_ratio2__totaldebt_invcap,edge_GOLEM__debt_ratio2__debt_ebitda,edge_GOLEM__debt_ratio2__rect_turn,edge_GOLEM__roa__roe,edge_GOLEM__roa__asset_turnover,edge_GOLEM__roa__debt_ratio,edge_GOLEM__roa__capitalization_ratio,edge_GOLEM__roa__totaldebt_invcap,edge_GOLEM__roa__rect_turn,edge_GOLEM__capitalization_ratio__debt_ratio,edge_GOLEM__capitalization_ratio__longtermdebt_invcap,edge_GOLEM__capitalization_ratio__totaldebt_invcap,edge_GOLEM__longtermdebt_invcap__totaldebt_invcap,edge_GOLEM__rect_turn__leverage_ratio,edge_GOLEM__rect_turn__asset_liabilities,edge_GOLEM__rect_turn__roe,edge_GOLEM__rect_turn__asset_turnover
0.353455833,-0.488684745,0.594747672,1.279785846,0.500190765,-0.323507063,0.194903539,0.640842415,2.424418707,0.662131311,0.239838205,-0.16098595,0.113515917,0,-0.0387049141271249,0.08932939865235968,0.08838625644497232,0.042802966184714596,0.13948799994325545,0.25633956915694545,-0.015920523637341862,-0.007168900221111117,-0.14232330957066827,-0.16942184343295957,0.015772698452903113,-0.005825939710476873,0.06329183579154046,0.11619230225820316,-0.02050014077398302,-0.017409482203638332,-0.02292967034132972,0.005505642612845558,0.035283542089400335,1.441129420159444,-0.3478022486199629,0.6020073248030616,0.009290078924439105,-0.006683107687474396,-0.008888790050682887,0.03624154243019573
1.353094108,-0.660224523,0.191720074,-0.374143513,0.933938982,0.661989878,-0.555028425,-0.498968763,-0.478830279,2.880200292,0.858194853,0.511099962,-0.054119599,0,-0.20018052661817112,-0.09997425516927708,1.4718249289272014,0.060018794462001236,0.9970398824447687,0.6466381945920339,0.014172223411681197,-0.04177491918519252,-0.22675962299025545,1.5080493358217506,0.10246875427183065,-0.00568370300593845,-0.05810025390656284,0.09673280346770709,0.10900217848052103,-0.03860143633858332,0.2840350112440177,0.0074748300935121486,-0.05129524646905465,0.2216149596161393,1.1779668263131189,-0.5171950017652692,-0.016955478934287723,0.0043046627948808034,0.0013660773601561812,0.005051326004430525
0.8917911,-0.495098137,0.301636692,0.018314301,0.7284793,-0.113632715,-0.282325892,-0.335489869,-0.358669106,0.757983043,-0.603375406,-0.000404969,-0.039075386,0,-0.09893651283943229,0.0032253395054102504,0.2552866388316848,0.024850815741621256,0.5125619631837169,0.37823325186596923,0.007981516383577,0.0036475658093893812,0.026171210603847295,-0.0681246656732082,1.3936682997224022e-05,0.0007044207127743733,-0.04649755268294337,-0.0024085817198046754,0.04324833315528335,-0.01320216025252194,0.03802280564107774,0.0027452728539546414,-0.026901833804440667,0.11161369602343249,0.20843752698347515,-0.10195381565733123,-0.008068520361310548,0.002330705946293283,0.0015518172745109054,-0.00017852795604846202
2.012988952,-0.758381914,-1.261621871,-0.177914606,1.093740957,2.532609072,-1.78218982,2.252925952,1.870126845,0.361096966,-1.915041022,-10.055677,-0.069163812,0,-0.3420830310840054,-0.07072532455975311,0.27451791533181363,-0.04951651126943973,1.7370882857522825,0.8698685744693107,0.02121086178134708,-0.5131816996102421,3.917022759414715,0.7233250542061638,-7.712829516137969,-0.027788975584485925,1.2276607884360888,0.14770183508122534,0.4098924162931913,0.5596490327327022,0.11434357293196745,0.030673576006714248,0.2712355763735555,3.908067818806503,-0.6668186976076794,0.2532473604801499,-0.03223649394392955,0.006319166583048848,-0.01148844545646273,0.003069750884518032
4.41679618,-1.037296491,-9.902289316,-0.626437822,1.481831467,-1.053504797,-4.304688244,0.164028974,0.087090084,-0.675299885,-0.322304202,-0.492180043,-0.148683224,0,-1.0266264288605753,-0.5463957140260441,-1.1264437138135694,0.726824028829707,5.163833091933841,1.6119550250786956,0.06177684141201679,0.5156170450512375,-0.11863097637437764,0.5626971348706084,0.15703439154023272,0.02484985989130358,23.27408050265698,1.2561456666906523,1.3413495454070308,0.09841859338566929,-0.5165023961376902,0.15927044877922847,0.02675498063318766,0.013250534197823538,0.0907933950198445,-0.02205542388350992,-0.15205363848465908,0.018580516983085403,-0.1938432651357826,0.02323552816878393
-0.336272313,0.107493858,0.533682885,0.466837517,-0.230332548,5.616849498,0.944835503,2.325583238,1.881755345,0.018127488,2.057431989,0.957931088,-0.071312986,0,-0.008099849216777553,-0.031001222220651648,-0.00230215308295118,0.001051520857511282,0.06111002311077365,0.02596510964710932,-0.004605627932459125,0.6033898981943386,8.967382498206216,0.08053263775450493,1.6295260731641588,-0.06354580212530479,0.275318057142639,0.20546709641513541,0.04576283963433502,-0.30626895273824567,-0.00304318104930369,-0.01676703825810797,-0.05896203443899585,4.059187909221183,-0.034554652240588526,0.012792363993249936,0.005552482792233372,-0.0009235176222253939,0.005010776509479508,-0.008305140431512655
0.508410898,-0.440332543,-3.392782958,-0.542339719,0.591506179,0.004991917,-1.78218982,0.627219173,0.482459105,0.137942152,0.127409724,-3.417817037,-0.163727437,0,-0.05016465244541536,-0.05445129558823213,0.02648605702517192,-0.050868632764034236,0.2372685421983741,0.2731437502409895,0.027154741076790154,-0.0010115104137845639,0.0021494517477379472,0.0005446353967171582,-0.005167142334863071,-0.0001296624658512782,3.301454022756717,0.4502416835509059,0.22167396714088938,0.15580743040810574,0.043680229973476266,0.07261175805642434,0.040837944153614886,0.2806880619057953,-0.07091748643254646,0.024957870536658947,-0.019273642685885693,0.008685506747741503,-0.07313591131201394,0.02215161953122601
0.061356631,-0.186532351,-0.351756536,-0.514307018,0.34038879,1.245988065,-0.964082223,1.417367161,1.156912141,0.269738284,1.045575656,1.569088523,-0.17232413,0,-0.002564589395510219,-0.006231690995422523,0.006250425123315784,-0.01031292254598222,0.016477934763121354,0.06658564513054874,0.016446983647535364,-0.13657682143407618,1.2123758244684055,0.2658263225516272,0.5921007169066312,-0.034063199199937715,0.18516183136554956,0.23097068092791279,0.06900662275595075,0.1904633077063722,0.046205175670981806,0.041342020625995506,0.05310591244234992,1.5209917364854113,-0.3133732837094656,0.11702886491409649,-0.002448133452713499,0.003872515580825377,-0.007980707729504967,0.022109613640852843
-0.899988151,0.41132458,-0.382288929,-0.374143513,-0.686909619,0.552490218,-0.282325892,0.681712138,0.528973107,-0.179566709,0.333528606,0.219499347,-0.120743971,0,-0.0829513823226226,0.06649622116113733,0.06103347201000104,0.00746130055021706,0.4877557687818494,0.2963025982045965,-0.023255729629041554,-0.017734720403352906,0.25856315525252804,-0.07846788138955807,0.036727560640180255,-0.010583163489567626,0.0589301636297069,0.049205002472947394,-0.04078042581317102,0.02682666072389015,-0.00900762904786376,0.008482965359957967,-0.051544921718737105,0.33448660405383696,0.10033763532141965,-0.03562127334132773,0.025161106446806438,-0.005983331055737383,-0.00607729491153229,0.011269801917610388
1.410311711,-0.528006484,-1.737927214,-0.318078111,0.933938982,-0.323507063,-2.259419252,0.645383495,0.497963772,0.054071887,-0.078709159,-1.186871691,-0.155130744,0,-0.16686165278863108,-0.08858717456891725,0.02879997425630939,-0.010214099862059785,1.0392012013298344,0.5171409840931456,0.04062387014338969,0.08310547493570918,-0.1433318282321947,-0.013835561951606125,0.11628449118963612,0.007961723656651798,2.1439942964955834,0.3347733959391701,0.4437279416253848,0.20324953497582765,0.02170712521314792,0.08722203803407709,0.06634704995167183,0.29809844600003,-0.028603975156240035,0.010097626382828028,-0.05065711777958545,0.009868020575365311,-0.03549625986077989,0.01230960925318922
