leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label,edge_NOTEARS__asset_liabilities__rect_turn,edge_NOTEARS__debt_ratio__leverage_ratio,edge_NOTEARS__debt_ratio__asset_liabilities,edge_NOTEARS__debt_ratio2__debt_ratio,edge_NOTEARS__debt_ratio2__roa,edge_NOTEARS__debt_ratio2__capitalization_ratio,edge_NOTEARS__debt_ratio2__totaldebt_invcap,edge_NOTEARS__roa__roe,edge_NOTEARS__roa__asset_turnover,edge_NOTEARS__capitalization_ratio__debt_ratio,edge_NOTEARS__capitalization_ratio__roa,edge_NOTEARS__capitalization_ratio__longtermdebt_invcap,edge_NOTEARS__capitalization_ratio__totaldebt_invcap,edge_NOTEARS__longtermdebt_invcap__totaldebt_invcap,edge_NOTEARS__totaldebt_invcap__leverage_ratio,edge_NOTEARS__totaldebt_invcap__debt_ratio,edge_NOTEARS__debt_ebitda__debt_ratio2
-1.373981444,1.286655093,0.167294159,0.242575909,-1.737036882,-0.788880619,1.149362403,-0.735104943,-0.680390956,-0.941887514,0.071195483,-0.364771976,-0.127191491,0,-0.09535281541545927,1.3303066481855166,2.49851728471917,-0.8458262631199261,-0.4853965865004272,0.3808202066270728,0.5637562316035347,0.11619058412216451,0.1423793754632785,0.9173381644548994,0.3936372708824323,0.45407814030147436,-0.5704064940526827,0.33200185473605837,0.48325299711033337,1.057205790876666,0.09221704792950253
-0.005656981,-0.223202023,-0.052539076,0.382739414,0.27190223,-0.615506157,0.058552273,0.35021327,0.246012926,-0.610899502,1.42033726,-0.273078297,-0.092804719,0,0.01206928396680608,-0.0008573523522325529,0.06784565990354771,0.10330135321458325,-0.01929321505309179,-0.14155471976198314,0.28528780124077896,-0.0018589142641046098,0.011444303746880657,0.06840950479615304,-0.00955358208417263,0.07821917738605079,0.1762537831570209,-0.07785932520557592,0.0012904736468088468,-0.10733317944753075,0.053863931656387636
0.353455833,-0.488684745,0.594747672,1.279785846,0.500190765,-0.323507063,0.194903539,0.640842415,2.424418707,0.662131311,0.239838205,-0.16098595,0.113515917,0,-0.03232204739891514,0.09854456491975556,0.27325972455870257,0.09988040061370142,-0.03375451998967961,-0.13614270333963538,-0.16252078875565834,0.07004637196080793,0.12737947572656164,0.2302809416582648,-0.0581916746687894,1.4105276200774564,-0.34956782488574567,0.8316386978246463,0.08739245255072119,0.21400861098344884,0.016689764347839083
1.353094108,-0.660224523,0.191720074,-0.374143513,0.933938982,0.661989878,-0.555028425,-0.498968763,-0.478830279,2.880200292,0.858194853,0.511099962,-0.054119599,0,0.02081898443044008,0.7043821795647928,0.6893207144121013,-0.3816196172106096,-0.19669576939449707,-0.21691224139810417,1.446622009145944,-0.06430074187705011,0.10604638648002292,-0.3347826482261052,-0.1290263661427785,0.2169090556255036,1.1839466331679342,-0.7144753229210155,1.4552759154848864,1.7381715883355235,0.10842655534942458
0.8917911,-0.495098137,0.301636692,0.018314301,0.7284793,-0.113632715,-0.282325892,-0.335489869,-0.358669106,0.757983043,-0.603375406,-0.000404969,-0.039075386,0,0.0112721792902149,0.3621114051165907,0.4031992195498965,0.051095357079505785,0.017174438090815407,0.025034685969760585,-0.06534974578591689,-0.051459794612752255,-0.0026404836701791013,-0.17557703263249735,-0.04412858494892081,0.10924362435301797,0.20949563500894278,-0.14084336684649879,0.2524162281363391,0.35680272246483624,1.4746998156893845e-05
2.012988952,-0.758381914,-1.261621871,-0.177914606,1.093740957,2.532609072,-1.78218982,2.252925952,1.870126845,0.361096966,-1.915041022,-10.055677,-0.069163812,0,0.030561889972497622,1.2272067089376861,0.9272858179621181,-1.709792757604567,-2.416298372631957,3.7469200872173998,0.6938618772781318,1.358677357877914,0.1619227948051892,1.7702413147825238,1.8706423350533685,3.8250815800794253,-0.6702037224910657,0.3498467484031675,0.27143127059459354,0.2552053464876281,-8.161273574320273
4.41679618,-1.037296491,-9.902289316,-0.626437822,1.481831467,-1.053504797,-4.304688244,0.164028974,0.087090084,-0.675299885,-0.322304202,-0.492180043,-0.148683224,0,0.0898624380614449,3.6481108451613533,1.7183550226080504,0.9635986213016006,2.427765112834001,-0.11347924575495347,0.539776809983225,25.7579019402183,1.3770893023849264,0.1746185833227325,0.32896686418748544,0.012969164465980529,0.09125429676493942,-0.030468307016784508,-1.1137781230931434,-0.6466167380742567,0.16616478132379334
-0.336272313,0.107493858,0.533682885,0.466837517,-0.230332548,5.616849498,0.944835503,2.325583238,1.881755345,0.018127488,2.057431989,0.957931088,-0.071312986,0,-0.004466482025308073,0.04317260726469092,0.027678983520337874,0.7985625489226086,2.8410405713548657,8.577960271364667,0.07725230432647771,0.30470013702332654,0.2252497842951647,-0.3848205709703384,-1.0237124258164452,3.9729926965251128,-0.03473006477489628,0.01767191941879702,-0.0022762679647097086,-0.0026980151994551176,1.7242709762680868
0.508410898,-0.440332543,-3.392782958,-0.542339719,0.591506179,0.004991917,-1.78218982,0.627219173,0.482459105,0.137942152,0.127409724,-3.417817037,-0.163727437,0,0.042006409878783464,0.16762391940235133,0.2911730959104701,-0.0018225836966433294,-0.0047626619744706505,0.002056108535684708,0.0005224507800480211,3.653786836760263,0.49359164493971325,0.26653220391688565,0.5207906355419188,0.27472776449205477,-0.07127749051926843,0.03447787111290244,0.026188251148176092,0.05272392535586019,-0.005467573489603784
0.061356631,-0.186532351,-0.351756536,-0.514307018,0.34038879,1.245988065,-0.964082223,1.417367161,1.156912141,0.269738284,1.045575656,1.569088523,-0.17232413,0,0.018728956349314367,0.011641222991716027,0.07098075068073927,-0.2617881421431361,-0.6430672637411746,1.1597265599335442,0.2549984272258359,0.20492239402714912,0.2532088931280933,0.3466001087379361,0.6366288617173503,1.4886940924326435,-0.3149640854775485,0.16166868543816207,0.006180146133367345,0.05932930940108797,0.626526999477339
-0.899988151,0.41132458,-0.382288929,-0.374143513,-0.686909619,0.552490218,-0.282325892,0.681712138,0.528973107,-0.179566709,0.333528606,0.219499347,-0.120743971,0,-0.028937661793091613,0.34458648802235065,0.31586058538564166,0.23425292947203388,-0.08350332071905618,0.24733465688996148,-0.07527165161830308,0.06521921997828112,0.0539425357473344,-0.3364121742940934,0.08966885373353384,0.3273839163672405,0.10084698725399395,-0.0492087523787666,0.06034721936617547,0.07970340494704026,0.03886299696820455
1.410311711,-0.528006484,-1.737927214,-0.318078111,0.933938982,-0.323507063,-2.259419252,0.645383495,0.497963772,0.054071887,-0.078709159,-1.186871691,-0.155130744,0,0.04772549593480561,0.7341680308757446,0.5512758070713192,0.18649324657345978,0.39129926884858135,-0.13710742554405056,-0.01327199843709978,2.3728024332998277,0.36700589310271214,0.433019482579352,0.6793671791929764,0.2917684461251855,-0.028749179794344833,0.013949293488882459,0.02847615098647703,0.032631833963819676,0.1230455753058654
-0.643956076,0.217225661,-0.046432598,-0.626437822,-0.321647962,-1.208629316,-0.350501525,-1.538876171,-1.366472493,-1.226447342,0.052457403,-0.43693644,-0.17232413,0,-0.021810747042050414,0.11545132019899125,0.0781093648693594,-0.2399577426318136,0.2267835140878358,1.2213950444960897,1.1246646883197333,0.009834359184274968,0.11212702829754627,0.3555949281479201,-0.25129478097836117,1.909093893405351,-1.554850578641457,0.8682259019565605,0.2949169953164867,0.2549066491898879,0.16923487034158705
-0.426885404,-0.039279922,0.228358947,-0.065783802,-0.070530573,0.324365926,0.331254806,0.023255482,-0.033071089,0.325152566,0.127409724,-0.026889796,-0.107848932,0,0.0024683104641440097,0.016782264903563486,-0.0030971283519072713,0.014121260929581643,0.05752092464197389,0.004953588496686017,0.08002090172575162,0.04571022825238442,-0.011128165793939286,-0.0011783487259579043,-0.0035890327025128095,-0.0006982268753979952,-0.006229434294119674,-0.005570813504056513,-0.051831423957095495,-0.01481890287289132,-0.00279512475551885
-0.715199784,0.192898956,0.045164584,-0.878732132,-0.412963377,-0.880130335,0.058552273,-1.071144891,-0.967227305,-0.828063582,0.089933563,-0.341430551,-0.206710903,0,-0.023233068893036942,0.1646268875483532,0.08905382767076758,-0.2243465359369816,-0.02758793496180205,0.6190911065587935,0.5529574375546238,0.0015979932618143274,-0.026274998243980247,0.31778313018096804,0.02922011104893497,0.9405881193062883,-0.7307149352646718,0.41493032012355935,0.2211493709899216,0.2209666224158167,0.09630034251608136
1.186116668,-0.576640372,-1.432603276,0.887328032,0.865452421,-1.163004457,0.944835503,-1.05752165,-0.955598804,-1.078176695,-0.284828041,-0.439009747,-0.026180347,0,0.008796173003907583,0.5721797191702596,0.557903925650285,0.6212771999175319,-0.5882555422181148,0.8076626526176985,0.951376343980397,-0.8179284492086841,0.42813707238326565,-0.65751178828898,0.4655167942326343,0.9174609419795537,-0.9393237124870293,0.5337630124714504,-0.47754246632271313,-0.6029545699596901,0.1636191019995487
0.328743172,-0.332731553,-0.192988088,-0.346110812,0.500190765,0.734989651,-0.759555324,0.277555984,0.183994256,1.177334369,0.052457403,0.745450548,-0.161578264,0,0.031324939703227965,0.09165459961465784,0.18605477959982025,-0.22692259052410427,-0.29886088683417544,0.13396494612711538,0.6565413372898531,0.0885774321332328,0.13425083879172475,0.09973723939356646,0.09821999089996616,0.04636364588492964,-0.2692070913303927,0.11222433107766759,0.1445277402714703,0.38052828613743844,0.17558140722342583
1.099511036,-0.441608651,-2.122635376,-0.430208915,0.842623568,2.030735629,-1.714014187,0.663547817,0.51346844,3.061419972,-0.022494918,-14.36614939,-0.122893145,0,0.03162121477424287,0.5164104821979357,0.415989481700902,-1.0562040543113624,-1.863357755824843,0.8848811994128674,4.716907164390392,2.1984823355065273,0.3765617880350209,0.4016769456605208,0.5298787698164351,0.3093204973064389,-1.6735211845465618,0.8143659451216568,1.256947541451879,1.6668939371013485,-9.349152196371909
0.094529483,-0.30299961,0.234465425,-0.710535925,0.34038879,-0.387381865,0.058552273,-0.11297693,-0.149356095,-0.146617676,0.071195483,-0.183391043,-0.16587661,0,0.029284683830268315,0.017935124092693898,0.11529978397029493,0.08139081070434907,-0.012142594422678978,0.028740108912174822,0.04309299174352077,0.00829575158443688,-0.021245757952617895,-0.027627150748470174,0.0030819345434078653,0.015319177182432584,-0.013646214043378678,0.011344679197357349,-0.005175451736062205,-0.03224876103635504,0.0227664790075217
