leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label
0.768450431,-0.424340886,0.069590499,0.018314301,0.705650447,0.56161519,-0.145974626,1.208477463,0.978608464,0.347617816,-1.596493658,0.190004882,-0.101401412,0
0.971049725,-0.531139069,0.100122893,0.074379703,0.796965861,0.680239821,-0.145974626,1.153984498,0.932094462,0.620196178,0.183623965,0.267720458,-0.097103065,0
-0.464065714,-0.0079219,-0.162455694,0.382739414,-0.116188281,-0.341757006,-0.145974626,-1.693272904,-1.498262166,0.179877285,2.750740958,-0.104739134,-0.026180347,0
-0.667110281,0.416310955,0.399340352,1.335851248,-0.344476816,4.339353464,3.74003646,2.057659495,1.703451669,0.11397922,-3.414087442,0.179772108,0.313389033,0
-0.740580355,0.201375771,0.503150491,1.139622341,-0.43579223,2.605608845,3.194631395,1.853310878,1.52902416,-0.11217096,-3.489039763,-0.040332852,0.302643167,0
-0.090481521,-0.148970659,0.613067108,0.466837517,0.226244522,3.399481381,2.921928863,2.130316782,1.765470339,0.072044087,-2.139897985,0.119044273,0.115665091,0
0.28777804,-0.316711711,0.381020916,-0.065783802,0.477361911,3.390356409,2.103821266,2.266549193,1.881755345,-0.043277528,0.520909409,0.22424789,0.003908079,0
0.329856355,-0.34055373,0.771835556,0.354706713,0.500190765,3.353856523,1.285713669,2.262008113,1.877879179,-0.019314595,-6.35596604,0.533371294,0.13500765,0
0.447185836,-0.395377185,0.75351612,0.635033723,0.568677325,3.016232571,2.581050697,2.243843791,1.862374511,-0.026803012,-4.425943775,0.101387722,0.229571275,0
0.767114612,-0.427828719,-0.638761037,0.214543208,0.545848472,3.153107146,1.013011136,2.252925952,1.815860509,0.118472269,-5.231681225,0.431377959,0.276853087,0
1.924602227,-0.598754023,-3.374463522,-0.458241616,0.751308154,2.048985573,-2.259419252,2.339206479,1.831365176,0.003150655,-4.707014978,11.01514266,0.001758906,0
-1.465039808,1.821897444,-0.571589771,-1.131026441,-2.033811977,-0.934880165,-0.759555324,-1.339068634,-1.19592115,-1.034743879,-0.1349234,-0.245456495,-0.20456173,0
-0.919357534,0.89536185,-0.516631462,-1.131026441,-0.709738472,-0.79800559,-0.827730957,-0.58524929,-0.55247745,-0.855021882,-0.097447239,-0.137510763,-0.211009249,0
-0.763511923,0.253853305,-0.748677655,-1.10299374,-0.481449937,-0.423881752,-1.032257856,-0.753269264,-0.695895624,-0.372767856,-0.15366148,0.328648935,-0.219605943,0
-0.60588522,0.055352921,-0.91965906,-0.990862936,-0.275990255,-0.25050729,-0.827730957,-0.12205909,-0.157108429,-0.303874424,-0.097447239,0.224849817,-0.215307596,0
-0.117643185,0.115164826,-3.050820147,0.691099125,0.203415669,0.634614963,-1.850365453,-1.080227052,-0.916837136,2.090921188,-3.901277528,-4.653173679,0.092024184,0
1.098843126,-0.630638343,-2.745496209,1.083556939,0.842623568,-0.761505704,-1.714014187,-1.039357329,-0.866446966,0.027113588,1.326646859,-2.114108142,0.126410957,0
3.142424357,-0.929580618,-7.264290492,0.971426135,1.322029492,-0.898380279,-3.486580647,-1.17104866,-1.033122142,0.10499312,0.820718693,-0.54006675,0.072681625,0
0.491490517,-0.405437073,0.460405139,1.728309063,0.591506179,-0.925755194,0.194903539,-1.325445393,-1.18429265,-0.583941203,1.251694538,-0.323640238,0.306941513,0
0.479245505,-0.401697794,0.283317255,1.11158964,0.568677325,-0.90750525,-0.145974626,-1.080227052,-0.974979639,-0.597420352,1.289170699,-0.33220099,0.195184502,0
0.674275155,-0.477879509,0.368807958,0.522902919,0.65999274,-0.90750525,-0.00962336,-0.835008711,-0.765666628,-0.606406452,0.914409094,-0.331465301,0.081278318,0
0.470340041,-0.435206892,0.326062607,0.55093562,0.568677325,-0.85275542,-0.077798993,-0.925830319,-0.843189965,-0.52852692,-1.315422455,-0.325178498,0.033996506,0
0.24146963,-0.336867579,0.399340352,0.55093562,0.454533058,-0.779755647,0.399430439,-1.161966499,-1.044750642,-0.395233106,-0.509685004,-0.313206822,0.018952293,0
0.05556808,-0.320705692,0.277210777,0.83126263,0.317559937,-0.752380732,0.263079172,-1.334527554,-1.192044983,-0.371270173,0.408480927,-0.318824815,0.049040719,0
0.30803797,-0.288410811,-0.144136258,0.691099125,0.477361911,-0.725005817,-0.214150259,-1.379938358,-1.230806652,-0.211018059,-0.341042282,-0.250940727,0.053339065,0
0.763997699,-0.448136236,-0.247946397,0.607001022,0.705650447,-0.451256667,-0.350501525,-1.198295142,-1.075759977,0.515358346,-0.19113764,-0.107882536,0.081278318,0
1.140698804,-0.506987916,0.515363448,0.382739414,0.865452421,-0.168382545,0.399430439,-0.085730447,-0.126099094,0.672615094,-1.465327097,-0.147342252,0.044742372,0
1.049863077,-0.526723763,0.118442329,0.242575909,0.819794714,0.205741294,0.331254806,0.382000833,0.273146094,0.862820874,-0.828232368,-0.073773289,0.025399812,0
0.540025293,-0.366736042,0.545895842,0.102412404,0.614335033,0.442990558,0.399430439,0.341131109,0.238260592,0.909249057,-0.94066085,-0.02568594,-0.004688614,0
0.56830014,-0.513794326,0.490937533,0.242575909,0.614335033,0.598115076,0.331254806,0.763451585,0.598744111,0.71604791,0.801980613,0.041261816,0.008206426,0
0.118796871,-0.275455712,0.246678383,0.326674012,0.363217644,0.379115756,0.263079172,0.127700331,0.056080749,0.710057177,-0.247351881,-0.000873136,0.008206426,0
1.894323651,-0.642797386,0.564215278,0.775197228,1.070912103,0.762364566,-0.486852791,2.007707611,1.660813834,-0.067240461,-0.15366148,0.487624775,-0.049821253,0
0.928080864,-0.671855193,0.30774317,0.943393434,0.774137007,1.017863773,-0.418677158,1.839687637,1.51739566,0.019625171,-0.715803887,0.530361654,0.014653946,0
1.5532444,-0.611656601,-2.879838742,0.298641311,0.979596689,0.643739935,-2.941175582,1.458236884,1.191797642,0.486902364,-2.945635436,-1.144469217,-0.03477704,0
4.320394538,-0.896293611,-5.236939543,0.438804816,1.459002613,0.479490444,-1.714014187,2.10761138,1.746089505,0.128956053,2.91938368,-6.414682164,-0.017583653,0
4.380729053,-0.829257574,-4.95604152,-0.177914606,1.459002613,-1.126504571,-1.918541086,-0.303702306,-0.312155104,-0.829561265,1.457813421,-0.641123752,-0.071312986,0
-0.442247328,0.229501009,-1.597478203,0.27060861,-0.093359427,5.616849498,-2.463946151,2.275631354,1.889507679,0.08252787,4.249787377,-4.355286262,0.027548986,0
-0.771972113,0.340320592,1.150437239,1.616178259,-0.481449937,5.562099668,1.7629431,2.130316782,1.769346506,0.172388869,0.652075971,0.619313218,0.287598954,0
-0.931825183,0.065993337,2.768654111,2.232897681,-0.732567326,5.105851084,4.012738992,1.898721682,1.567785829,0.374576115,0.108671644,0.112155543,0.627168334,1
1.611352549,-0.663883152,0.484831054,0.83126263,1.002425543,1.547112131,-0.623204058,2.084905978,1.726708671,0.155914352,-0.378518443,1.012439001,-0.026180347,0
1.563263046,-0.649278699,0.661918939,0.803229929,0.979596689,1.747861507,-0.350501525,2.11215246,1.749965672,0.193356435,-0.584637325,0.825908241,-0.017583653,0
1.352203562,-0.640585524,0.582534715,0.663066424,0.933938982,2.08548546,-0.282325892,2.143940023,1.77709884,0.199347168,-1.090565492,0.887639288,-0.030478693,0
1.123110514,-0.574888567,-0.009793725,0.186510507,0.842623568,2.112860375,-0.964082223,2.071282737,1.71508017,0.278724384,-0.846970449,2.41961261,-0.090655545,0
1.150717451,-0.54347389,-0.498312026,0.102412404,0.043613694,1.802611338,-1.032257856,1.203936383,3.401212759,4.812211761,-0.15366148,2.367311766,-0.094953892,0
1.75740215,-0.587705423,-1.310473701,-0.205947307,1.299200639,1.948610884,-1.304960388,2.271090274,2.815911561,0.379069165,-0.247351881,5.388855935,-0.129340664,0
2.316219983,-0.751352321,-0.247946397,-0.121849204,1.162227517,2.41398444,-0.623204058,1.935050325,1.598795164,1.361549416,-4.650800738,1.441346052,-0.122893145,0
2.166608197,-0.712466532,-0.455566675,-0.0097184,1.139398664,2.541734043,-0.486852791,2.121234621,1.757718006,0.817890375,3.519002248,1.32423764,-0.109998105,0
1.917923129,-0.718546954,0.191720074,-0.037751101,1.070912103,2.96148274,-0.145974626,2.062200576,1.707327836,1.120422403,-5.044300423,1.030028671,-0.116445625,0
1.111756048,-0.631963575,0.332169085,0.046347002,0.842623568,2.477859242,0.126727906,1.76248927,1.451500823,1.153371436,-0.059971079,0.609080444,-0.107848932,0
0.824777488,-0.412457866,0.356595001,-0.065783802,0.7284793,2.14023529,-0.00962336,1.907803843,1.575538163,0.483906997,6.517095086,0.61409651,-0.122893145,0
1.172981109,-0.54715034,0.423766267,-0.0097184,0.865452421,2.46873427,-0.282325892,2.025871933,1.676318501,0.573767995,-3.2641828,0.988963814,-0.133639011,0
0.794721548,-0.529286614,0.539789363,0.074379703,0.7284793,2.569108958,-0.077798993,2.044036254,1.691823169,0.395543682,0.052457403,0.824369981,-0.133639011,0
0.252824096,-0.425891941,0.454298661,-0.29004541,0.454533058,1.957735856,0.058552273,1.798817913,1.482510158,0.2772267,0.708290211,0.504612517,-0.168025784,0
-0.185547344,-0.168965054,0.484831054,-0.486274317,0.134929108,1.811736309,0.331254806,1.726160627,1.420491488,0.070546404,2.450931674,0.362691301,-0.19166669,0
0.066032,-0.124633049,0.368807958,-0.766601328,0.34038879,2.386609525,0.126727906,1.925968164,1.59104283,0.166398135,-2.49592151,0.693082823,-0.217456769,0
1.173203746,-0.493468656,0.466511618,-0.738568627,0.865452421,3.116607259,-0.214150259,2.098529219,1.738337171,0.701071077,0.033719323,1.342027953,-0.217456769,0
1.045410345,-0.618259941,0.75351612,-0.233980008,0.819794714,2.614733817,-0.00962336,1.885098441,1.556157328,0.913742107,0.052457403,0.79146459,-0.17232413,0
-0.060202945,-0.331005831,0.484831054,0.158477806,0.249073376,1.318987839,0.126727906,1.090409373,0.877828126,0.602223978,-0.397256523,0.233143046,-0.137937358,0
0.131041883,-0.122722419,-2.024931716,-0.29004541,0.386046497,1.884736083,-3.622931913,1.721619547,1.416615321,0.287710483,0.127409724,-1.22499379,-0.17232413,0
3.739980956,-0.875654923,-5.908652207,-0.430208915,1.390516053,1.483237329,-5.53184964,2.012248692,1.664690001,1.032059088,0.258576286,-0.807991535,-0.183069997,0
1.993842205,-0.682043811,-0.03421964,1.027491537,1.093740957,2.879357995,-1.100433489,2.257467032,1.874003012,0.492893097,-0.697065807,3.815817756,0.882919955,0
2.21202606,-0.741441115,0.075696978,1.139622341,1.139398664,2.496109185,-1.032257856,2.198432987,1.823612842,0.584251779,-1.502803257,3.223052561,-0.026180347,0
1.670351245,-0.711817817,0.136761765,1.139622341,1.025254396,1.464987386,-0.89590659,1.971378968,1.629804499,0.352110866,0.895671014,1.554642254,-0.024031173,0
0.8278944,-0.551240091,0.075696978,0.915360733,0.7284793,0.442990558,-0.759555324,1.421908241,1.160788307,0.063057987,1.176742217,0.531164225,-0.013285307,0
-0.291522359,-0.067988464,-0.046432598,0.663066424,0.134929108,0.059741747,0.058552273,0.636301334,0.788676288,-0.025305328,-0.209875721,0.019726174,-0.017583653,0
0.051560621,-0.308678965,0.295530213,0.747164527,0.294731083,0.744114623,0.603957338,0.268473823,0.160737255,0.94669114,-2.308540708,0.024274073,0.115665091,0
-0.422877945,0.001253085,0.148974723,1.532080156,-0.230332548,0.607240048,1.626591834,0.372918672,0.195622756,0.316166466,-0.809494288,-0.160651546,0.352074152,0
-0.285065898,0.06926667,0.118442329,1.64421096,-0.116188281,0.67111485,1.490240568,0.595431611,0.370050266,0.31766415,1.139266057,-0.131692127,0.517560496,0
-0.158608317,0.034099954,-0.632654559,0.971426135,0.020784841,0.643739935,0.126727906,0.454658119,0.261517593,0.483906997,-0.097447239,0.119111154,0.590632388,0
0.102767036,-0.09917096,0.124548808,1.167655042,0.249073376,0.981363887,1.013011136,0.568185128,0.366174099,0.918235157,0.689552131,-0.017727116,1.14726827,0
0.317388706,-0.207677502,0.594747672,1.167655042,0.317559937,2.158485233,1.353889302,1.912344923,1.513519493,0.206835585,0.59586173,0.197094254,0.375715059,0
1.123778424,-0.423027119,0.21003951,0.999458836,0.682821593,4.366728379,0.263079172,2.420945926,1.970907184,0.119969953,-0.715803887,1.217362002,0.029698159,0
1.513615087,-0.52679849,0.246678383,0.859295331,0.796965861,5.24272566,-0.077798993,2.498144293,2.03680202,0.172388869,-1.521541337,1.838083402,-0.019732827,0
1.607790364,-0.578301828,0.484831054,0.691099125,0.819794714,5.826723847,0.058552273,2.534472936,2.071687522,0.152918986,0.57712365,1.796015332,-0.043373733,0
0.077386466,-0.191318056,0.539789363,0.466837517,0.134929108,5.6807243,0.603957338,2.389158364,1.943774015,0.072044087,0.558385569,1.16827144,-0.067014639,0
-0.164842141,-0.033297995,0.570321757,0.382739414,-0.070530573,5.589474583,0.87665987,2.339206479,1.90113618,0.063057987,0.727028292,0.958332373,-0.077760506,0
-0.336272313,0.107493858,0.533682885,0.466837517,-0.230332548,5.616849498,0.944835503,2.325583238,1.881755345,0.018127488,2.057431989,0.957931088,-0.071312986,0
5.418215548,-0.985970391,-3.844662386,0.354706713,1.550318027,0.178366379,-2.123067985,2.153022184,1.784851174,-0.019314595,-0.697065807,-1.726199067,0.003908079,0
2.024788691,-0.589933799,0.020738669,-0.093816503,1.11656981,1.528862187,-0.555028425,2.016789772,1.668566168,0.431488081,-0.059971079,1.089151365,-0.00253944,0
1.750277779,-0.704253943,-0.064752034,-0.093816503,1.04808325,1.483237329,-0.623204058,1.612633617,1.323587316,1.097957154,-4.875657701,1.002941917,-0.02832952,0
1.413428623,-0.623662565,0.240571904,0.018314301,0.933938982,1.063488632,-0.350501525,0.645383495,0.497963772,2.060967522,1.101789896,0.499797094,-0.051970426,0
0.953461435,-0.543794231,0.454298661,0.326674012,0.796965861,1.255113037,0.331254806,1.549058492,1.26932098,0.594735562,-1.240470134,0.222709629,-0.013285307,0
0.720583565,-0.518364227,0.521469927,0.382739414,0.682821593,1.537987159,0.672132971,0.686253218,0.532849274,2.002557873,-0.378518443,0.179303942,-0.006837787,0
0.739730311,-0.500871074,0.045164584,0.27060861,0.705650447,1.839111224,0.194903539,0.250309501,0.160737255,3.122824988,-0.1349234,0.429705937,-0.04122456,0
0.602140901,-0.449877816,0.698557811,0.466837517,0.637163886,2.076360488,0.808484237,0.58180837,0.443697436,2.681008412,-0.828232368,0.244512795,-0.006837787,0
0.562288952,-0.41213257,-1.054001593,1.419949351,0.614335033,-1.007879939,1.558416201,-0.603413612,-0.567982117,-0.843040415,-0.041232998,-0.41553456,0.309090687,0
1.213723605,-0.582099139,0.399340352,0.242575909,0.888281275,-1.117379599,-0.145974626,-1.688731824,-1.494385999,-0.901450064,1.40159918,-0.40476674,0.274703914,0
2.133880618,-0.707874225,0.460405139,-0.0097184,1.139398664,0.634614963,-0.418677158,-0.303702306,-0.312155104,3.313030768,-1.971255263,0.343228966,0.027548986,0
1.285635222,-0.635165608,0.497044012,-0.0097184,0.911110128,0.214866266,-0.214150259,1.253888267,1.017370133,0.196351802,1.40159918,0.077578131,0.010355599,0
1.270718571,-0.637079871,0.454298661,-0.29004541,0.911110128,0.187491351,-0.214150259,1.549058492,1.26932098,-0.109175594,2.057431989,0.094699635,-0.013285307,0
0.911828393,-0.547404702,0.148974723,-0.486274317,0.774137007,0.068866719,-0.214150259,1.381038518,1.125902806,-0.176571342,-0.341042282,0.026681785,-0.049821253,0
0.826113307,-0.516016278,-0.015900204,-0.514307018,0.7284793,0.105366606,-0.214150259,1.326545553,1.079388803,-0.136133893,1.045575656,0.04079365,-0.077760506,0
0.301136235,-0.343426838,0.936710483,2.989780608,0.477361911,-0.934880165,0.263079172,-0.753269264,-0.695895624,-0.748686367,0.727028292,-0.369520518,0.420847698,0
0.224103976,-0.402262222,-0.192988088,1.027491537,0.431704204,-1.035254854,0.535781705,-1.075685972,-0.971103472,-0.899952381,-0.434732683,-0.386642022,0.102770051,0
0.060243448,-0.307735306,0.484831054,0.410772115,0.317559937,-1.090004684,0.603957338,-1.234623785,-1.106769312,-0.997301796,0.371004767,-0.418142914,0.033996506,0
0.011931309,-0.173352496,0.643599502,0.522902919,0.294731083,-1.099129656,1.013011136,-1.348150795,-1.203673484,-1.010780946,0.014981242,-0.425366049,0.044742372,0
0.1299287,-0.322608464,0.429872746,-0.0097184,0.386046497,-1.053504797,0.603957338,-1.575204814,-1.397481828,-0.886473231,0.258576286,-0.406572523,-0.026180347,0
0.080726014,-0.294271761,0.405446831,0.214543208,0.34038879,-0.834505477,0.672132971,-1.584286975,-1.405234161,-0.471614954,-0.19113764,-0.362899312,-0.02832952,0
-0.031705462,-0.263927256,0.552002321,0.719131826,0.27190223,-0.916630222,1.217538036,-1.64332102,-1.455624331,-0.639355485,0.539647489,-0.393062586,0.029698159,0
-0.179536156,-0.18968038,0.405446831,0.663066424,0.157757962,-0.944005137,0.944835503,-1.647862101,-1.459500498,-0.7367049,0.63333789,-0.392661301,0.016803119,0
-0.21515801,-0.066342455,0.405446831,0.410772115,0.112100255,-0.925755194,0.87665987,-1.625156699,-1.440119663,-0.703755867,0.014981242,-0.384234311,-0.017583653,0
-0.201354541,-0.129284981,-0.22962696,-1.159059142,0.134929108,-0.79800559,0.263079172,-1.348150795,-1.203673484,-0.534517653,-0.1349234,-0.329793279,-0.213158423,0
-0.130110833,-0.133205623,2.103047926,0.999458836,0.180586815,-0.989629995,0.331254806,-1.448054564,-1.288949155,-0.826565899,0.745766372,-0.344841476,0.038294852,0
-0.261911693,-0.14616983,0.381020916,0.438804816,0.089271401,-1.053504797,0.399430439,-1.479842126,-1.316082323,-0.961357397,1.008099495,-0.406371881,-0.024031173,0
-0.414640391,-0.113885656,0.393233873,0.382739414,-0.070530573,-1.007879939,0.603957338,-1.566122654,-1.389729494,-0.893961648,-0.003756838,-0.398279295,-0.030478693,0
-0.508593031,0.099583775,0.319956128,0.046347002,-0.161845988,-0.816255534,0.467606072,-1.534335091,-1.362596326,-0.622880969,-1.128041652,-0.345242761,-0.075611332,0
-0.452488611,-0.020566473,0.374914437,0.27060861,-0.093359427,-0.770630675,0.603957338,-1.311822152,-1.172664149,-0.577950469,-0.509685004,-0.343169454,-0.064865466,0
-0.456273433,0.041174018,0.387127394,0.382739414,-0.116188281,-0.715880845,0.740308604,-1.40264376,-1.250187487,-0.474610321,0.483433248,-0.335812557,-0.060567119,0
-0.507034575,0.046851596,0.552002321,0.663066424,-0.161845988,-0.715880845,1.013011136,-1.189212981,-1.068007644,-0.536015337,-0.1349234,-0.347182306,-0.036926213,0
-0.593417571,0.109224519,0.460405139,0.410772115,-0.253161402,-0.661131015,0.87665987,-0.871337354,-0.796675963,-0.549494487,0.108671644,-0.327786852,-0.058417946,0
-0.533083056,0.074383854,0.423766267,0.158477806,-0.184674841,-0.259632261,0.603957338,-0.199257457,-0.223003266,-0.248460141,0.427219008,-0.223318926,-0.082058852,0
-0.42710804,0.030475633,0.527576406,0.410772115,-0.070530573,-0.040632941,0.672132971,-0.076648287,-0.11834676,-0.005835445,-0.715803887,-0.17777305,-0.064865466,0
-0.562248449,0.062470346,0.429872746,0.438804816,-0.230332548,-0.277882205,0.740308604,-0.090271528,-0.129975261,-0.314358207,0.314790526,-0.234889317,-0.054119599,0
-0.569818093,0.077833981,0.423766267,-0.0097184,-0.230332548,-0.223132375,0.603957338,-0.153846653,-0.184241597,-0.248460141,0.464695168,-0.220376167,-0.092804719,0
-0.480540821,0.056511278,0.429872746,-0.262012709,-0.139017134,0.004991917,0.535781705,0.036878723,-0.021442588,-0.047770578,-0.378518443,-0.149348678,-0.103550585,0
-0.497906475,-0.031472941,0.362701479,-0.430208915,-0.139017134,0.424740614,0.399430439,-0.022155322,-0.071832758,0.400036732,-1.446589016,-0.014583715,-0.131489838,0
-0.580282012,0.180486578,0.30774317,-0.346110812,-0.230332548,0.333490898,0.399430439,0.064125205,0.001814413,0.191858752,0.108671644,-0.03558431,-0.131489838,0
-0.469854265,0.063513558,0.271104298,-0.205947307,-0.116188281,0.452115529,0.263079172,0.173111135,0.094842418,0.326650249,0.071195483,0.030761518,-0.116445625,0
-0.485661463,0.036848159,0.11233585,-0.093816503,-0.139017134,0.588990105,0.058552273,0.513692164,0.385554933,0.223310101,0.108671644,0.112958114,-0.109998105,0
-0.432896592,-0.003013976,-0.015900204,-0.318078111,-0.070530573,1.145613377,-0.282325892,0.668088897,0.517344607,0.590242512,0.221100125,0.472309055,-0.137937358,0
-0.713863964,0.234102167,-0.742571176,-0.514307018,-0.412963377,0.397365699,-0.827730957,0.431952717,0.315783929,-0.035789111,0.089933563,0.647603828,-0.159429091,0
-0.837204633,0.25689088,-0.08307147,-0.514307018,-0.572765351,-0.150132601,-0.350501525,0.050501964,-0.009814088,-0.381753956,0.052457403,-0.003080204,-0.159429091,0
-0.812937245,0.243740963,-0.08307147,-0.57037242,-0.549936498,-0.36000695,-0.214150259,-0.135682332,-0.168736929,-0.498573254,0.202362045,-0.13269534,-0.16587661,0
-0.87393967,0.337804109,-0.064752034,-0.626437822,-0.641251912,-0.314382091,-0.145974626,-0.299161226,-0.308278937,-0.432675188,0.314790526,-0.130555152,-0.17232413,0
-0.844329004,0.402984142,-0.058645555,-0.766601328,-0.595594205,-0.122757686,-0.077798993,-0.340030949,-0.343164439,-0.227492575,0.221100125,-0.06768713,-0.189517517,0
-0.843661094,0.339601714,-0.052539076,-0.850699431,-0.595594205,-0.232257346,-0.145974626,-0.299161226,-0.308278937,-0.34281419,0.202362045,-0.100659401,-0.202412556,0
-0.750376364,0.259762104,-0.089177949,-0.878732132,-0.458621084,-0.478631582,-0.214150259,-0.167469894,-0.195870098,-0.56896437,0.089933563,-0.175699743,-0.206710903,0
-0.718984606,0.220226763,-0.064752034,-0.906764833,-0.412963377,-0.542506383,-0.282325892,-0.340030949,-0.343164439,-0.582443519,0.033719323,-0.186868849,-0.211009249,0
-0.677574201,0.189979041,-0.022006683,-0.878732132,-0.367305669,-0.533381412,-0.214150259,-0.271914743,-0.285021936,-0.571959736,0.033719323,-0.192353081,-0.208860076,0
-0.677574201,0.1798088,-0.03421964,-0.82266673,-0.367305669,-0.460381638,-0.214150259,-0.34911311,-0.350916772,-0.480601054,0.108671644,-0.166871467,-0.202412556,0
-0.617684959,0.14076143,0.100122893,-0.738568627,-0.275990255,-0.423881752,-0.077798993,-0.367277431,-0.36642144,-0.407214572,0.127409724,-0.17931131,-0.193815863,0
-0.411300843,0.116167562,-0.076964991,-0.934797534,-0.070530573,-0.442131695,-0.418677158,-0.140223412,-0.172613096,-0.413205305,-0.041232998,-0.086547536,-0.211009249,0
-0.488778375,0.027668956,0.124548808,-1.046928338,-0.139017134,-0.779755647,-0.145974626,-0.644283335,-0.602867619,-0.709746601,-0.041232998,-0.286454472,-0.215307596,1
-0.531747236,0.036958015,1.962598914,1.560112857,-0.184674841,-1.144754514,1.626591834,-1.702355065,-1.5060145,-1.120111827,0.146147804,-0.438942867,0.199482849,0
-0.604104127,0.119586069,0.142868244,0.130445105,-0.275990255,-1.163004457,0.263079172,-1.647862101,-1.459500498,-1.151563177,0.445957088,-0.430248353,-0.030478693,0
-0.183320978,-0.119180044,0.863432738,0.943393434,0.157757962,0.141866492,0.399430439,0.981423444,0.784800121,-0.251455508,-0.003756838,-0.094038194,-0.03477704,0
-0.080908148,-0.151514864,0.747409641,1.083556939,0.226244522,0.388240728,0.194903539,1.258429347,1.0212463,-0.211018059,1.307908779,0.024207193,-0.017583653,0
-0.267254971,-0.108353645,0.326062607,0.719131826,0.066442548,0.351740841,-0.418677158,1.049539649,0.842942624,-0.176571342,0.164885884,0.229799002,-0.054119599,0
0.056458626,-0.072392543,0.313849649,0.466837517,0.317559937,-0.031507969,-0.486852791,0.876978595,0.695648283,-0.237976358,-0.116185319,0.138239084,-0.021882,0
0.167999556,-0.329071452,0.326062607,0.578968321,0.454533058,-0.451256667,-0.282325892,-0.689694139,-0.498211114,0.2772267,1.176742217,-0.106611799,-0.019732827,0
0.05556808,-0.24347157,0.466511618,0.102412404,0.454533058,-0.113632715,0.535781705,1.022293167,1.238311645,-0.230487942,-0.846970449,-0.266122686,-0.069163812,0
-0.126548648,-0.232211246,0.179507116,-0.0097184,0.180586815,-0.14100763,0.194903539,0.831567791,0.656886614,-0.375763223,-0.828232368,-0.149415559,-0.099252238,0
-0.102058624,-0.079775611,0.338275564,0.130445105,0.203415669,0.388240728,0.399430439,1.299299071,1.056131802,-0.245464775,0.033719323,-0.027692366,-0.071312986,0
-0.014339808,-0.210233367,0.435979224,0.130445105,0.27190223,0.342615869,0.331254806,-0.916748158,-0.835437631,1.292655984,-1.409112856,-0.030969529,-0.045522906,0
-0.207143093,-0.129123165,0.576428236,0.102412404,0.134929108,0.433865586,0.126727906,-1.325445393,-1.18429265,1.506824697,-0.790756208,0.038252176,-0.039075386,0
-0.07422905,-0.068761315,0.435979224,-0.037751101,0.226244522,0.506865359,0.263079172,1.381038518,1.125902806,-0.218506475,2.18859855,0.032567302,-0.039075386,0
0.389968233,-0.335742048,0.60696063,-0.065783802,0.523019618,0.598115076,0.194903539,1.567222814,1.284825647,-0.13463621,0.164885884,0.10118708,-0.011136134,0
-0.015675628,-0.281185736,0.417659788,-0.0097184,0.27190223,-0.168382545,0.194903539,0.790698067,0.51346844,-0.387744689,0.445957088,-0.150084368,0.025399812,0
0.742624587,-0.539917805,-0.076964991,1.195687743,0.705650447,-0.113632715,1.149362403,-0.017614242,-0.067956591,0.513860663,0.014981242,-0.247997969,0.044742372,0
0.682290072,-0.458604207,0.65581246,0.635033723,0.682821593,0.233116209,0.944835503,0.831567791,0.656886614,0.329645616,-0.453470764,-0.140520403,-0.043373733,0
0.571862325,-0.442828002,0.729090205,0.943393434,0.614335033,0.333490898,1.217538036,0.068666286,0.00569058,1.008096155,-1.259208214,-0.145135183,-0.017583653,0
0.469672132,-0.404629693,0.594747672,0.775197228,0.568677325,0.059741747,1.013011136,0.81794455,0.645258114,0.054071887,-0.528423085,-0.178910025,-0.03477704,0
0.51019199,-0.381574412,0.442085703,0.663066424,0.591506179,0.406490671,0.944835503,1.249347186,1.013493966,0.061560304,2.001217748,-0.098987379,-0.02832952,0
0.901809747,-0.530326605,0.264997819,0.046347002,0.774137007,0.72586468,-0.00962336,1.026834248,0.82356179,0.778950609,-0.828232368,0.185189459,-0.092804719,0
0.908266208,-0.49184852,0.490937533,0.186510507,0.774137007,0.67111485,-0.077798993,0.681712138,0.528973107,1.11443167,-0.453470764,0.20438427,-0.099252238,0
0.722587294,-0.485254703,0.429872746,0.27060861,0.682821593,1.045238688,-0.077798993,1.076786132,0.866199625,0.92422589,-1.165517813,0.342158872,-0.099252238,0
0.533791469,-0.47102907,0.399340352,-0.29004541,0.614335033,1.428487499,-0.077798993,1.308381232,1.063884136,0.832867208,-0.322304202,0.485484587,-0.146534051,0
0.559394676,-0.442120733,0.295530213,-0.486274317,0.614335033,1.857361168,-0.214150259,1.149443418,0.928218295,1.448415048,-1.802612541,0.690206945,-0.159429091,0
0.342101367,-0.377972923,0.301636692,-0.542339719,0.500190765,1.574487046,-0.077798993,1.153984498,0.932094462,1.020077622,0.258576286,0.521399617,-0.159429091,0
-0.038829833,-0.356085595,0.289423734,-0.402176214,0.249073376,0.944864,-0.00962336,0.799780228,0.629753446,0.609712395,-0.228613801,0.261834941,-0.137937358,0
-0.156827224,-0.12859987,0.289423734,-0.149881905,0.157757962,0.461240501,-0.00962336,0.713499701,0.556106275,0.188863385,-0.359780362,0.109948474,-0.112147278,0
