leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label,edge_GES__asset_liabilities__leverage_ratio,edge_GES__asset_liabilities__roe,edge_GES__asset_liabilities__debt_ratio,edge_GES__asset_liabilities__rect_turn,edge_GES__asset_turnover__leverage_ratio,edge_GES__asset_turnover__roe,edge_GES__asset_turnover__capitalization_ratio,edge_GES__asset_turnover__totaldebt_invcap,edge_GES__asset_turnover__rect_turn,edge_GES__debt_ratio__leverage_ratio,edge_GES__debt_ratio__roe,edge_GES__debt_ratio__roa,edge_GES__debt_ratio__capitalization_ratio,edge_GES__debt_ratio__rect_turn,edge_GES__debt_ratio2__leverage_ratio,edge_GES__debt_ratio2__asset_liabilities,edge_GES__debt_ratio2__debt_ratio,edge_GES__debt_ratio2__roa,edge_GES__debt_ratio2__capitalization_ratio,edge_GES__debt_ratio2__longtermdebt_invcap,edge_GES__debt_ratio2__totaldebt_invcap,edge_GES__roa__leverage_ratio,edge_GES__roa__roe,edge_GES__roa__asset_turnover,edge_GES__roa__totaldebt_invcap,edge_GES__roa__rect_turn,edge_GES__cash_debt__asset_liabilities,edge_GES__cash_debt__debt_ratio,edge_GES__cash_debt__debt_ratio2,edge_GES__cash_debt__longtermdebt_invcap,edge_GES__cash_debt__totaldebt_invcap,edge_GES__cash_debt__rect_turn,edge_GES__debt_ebitda__roe,edge_GES__debt_ebitda__debt_ratio2,edge_GES__debt_ebitda__roa
0.876429176,-0.508196683,0.118442329,0.158477806,0.751308154,-0.861880392,-0.350501525,-0.603413612,-0.567982117,-0.525531554,-0.547161165,-0.294547058,-0.000390267,0,-0.4453984001276232,-0.06019199872459471,-0.38181231177365316,0.000198332394884361,0.13889457292686785,0.018770480437450172,-0.09562766534029526,-0.08328508766169052,-6.184865791420201e-05,0.6584683863323011,0.08898668755645066,-0.2633346537219348,-0.4533495669301922,-0.00029321077933711797,-0.755377121771117,0.4380047563571397,-0.6475377662823163,0.30209039176359775,0.5200703604486959,0.4895326496489499,0.45294534176988915,-0.3071897627424934,-0.041514216939051725,-0.05554671268165415,0.18419961111261982,0.000136789178657175,0.2780654891194157,-0.41108664481663937,0.47158747937737666,0.3107777568368863,0.2875504573309004,0.00021353894638105503,-0.034886839549618076,0.2538643338114867,0.10323919301326344
0.832124495,-0.497639015,0.179507116,0.27060861,0.7284793,-0.880130335,-0.214150259,-0.666988737,-0.622248453,-0.547996803,-0.284828041,-0.316283342,0.010355599,0,-0.41409761404917245,-0.08932974439173073,-0.3625197212998895,-0.005153350086094985,0.22518005293890198,0.04857617114586876,-0.1804928950052256,-0.14829265314427384,0.0028023142511073903,0.6061854696304535,0.1307672182086988,-0.15600403077113872,-0.48588748823764416,0.007543839510600701,-0.7323780105460558,0.43798719298102007,-0.6411567303495656,0.18848013919400677,0.587037020537037,0.5476597393921218,0.482308609803319,-0.1781996761244942,-0.03844149538374304,-0.05795090391913,0.11735365729362197,-0.002217654207950141,0.1417415457676196,-0.2074913319280513,0.2506857991427237,0.17723380788327056,0.1560848558727529,-0.002949564976551559,-0.05677511056126167,0.27837056374937963,0.06773215960668559
0.956800984,-0.527110864,0.301636692,0.27060861,0.796965861,-0.807130562,-0.145974626,-0.271914743,-0.285021936,-0.482098738,0.502171329,-0.287390804,-0.004688614,0,-0.5043401933522902,-0.15899597733422186,-0.42008936357021387,0.0024714193765024957,0.25891858432687226,0.08162548594711812,-0.07358247064173724,-0.1304600693729342,-0.00126877931736654,0.7625377200192073,0.2403941459489718,-0.11633679349424299,-0.21670676727358873,-0.0037366652934066537,-0.7722633159380731,0.4254472878966255,-0.6432555032837439,0.11782058192111981,0.21947069933367558,0.23004991538600802,0.38911662534143077,-0.13966866579583198,-0.044031303302577186,-0.039501990637129863,0.07037418297462199,0.000684418675108364,-0.26469996310521826,0.4002134055859993,-0.40531782699605695,-0.14312984439527296,-0.24209616397068284,-0.0023544875235480063,-0.08668761142978036,0.23196190114615184,0.041951765129739305
0.591231708,-0.448927366,0.484831054,0.607001022,0.637163886,-0.615506157,0.126727906,-0.476263361,-0.358669106,-0.067240461,-0.547161165,-0.258498266,0.018952293,0,-0.2654200933681211,-0.21765392802722375,-0.28604030505230427,-0.008508202976150236,0.3588782509948056,0.29429294527533717,-0.28909234686815494,-0.04081502854675114,0.011504061220243444,0.37671149259569725,0.3089168384201158,0.08074644505160271,-0.3034578138541808,0.012075716656490596,-0.36390675648762616,0.27631755781879247,-0.39217829485104605,-0.07800180640671724,0.2931430310490137,0.22076304306868566,0.041386917745018376,0.07492555631564345,0.061441624237192925,0.07692396845791992,-0.008521242821004667,0.0024017844057884576,0.24563562058094138,-0.34863133415968717,0.3367810659287929,0.1962498058884685,0.03679136897589707,-0.010369958717301344,-0.12532798676195234,0.15910727429682375,-0.03275894395481099
0.532900922,-0.451508254,0.387127394,0.859295331,0.591506179,-0.606381185,-0.00962336,-0.603413612,-0.49045878,-0.044775211,1.008099495,-0.24425264,0.068383278,0,-0.2406091648472102,-0.17479121374051007,-0.26706992211050146,-0.030875614452576614,0.45791927416019523,0.33265676216639745,-0.5185104994534455,-0.038475129756839845,0.05876143150387502,0.31521418815779706,0.22898824561116754,-0.005692276902741439,-0.35692287999070854,0.04044913147727477,-0.3231410925699526,0.273786110097801,-0.35867821775684217,0.0058354244404816,0.3658986610896902,0.2974049762100543,0.027150845504805038,-0.00512829741673792,-0.00372546627832384,-0.00826930831653216,0.00043088797452896,-0.00065807690217408,-0.45516524284573173,0.5962970803392796,-0.6112925663760016,-0.4944312484363161,-0.045137867597618446,0.06893714801824462,-0.09455688800082016,0.1481102052825784,0.0023505310856704
0.397092604,-0.406264252,0.661918939,1.39191665,0.523019618,-0.533381412,0.467606072,-0.517133084,-0.215250932,0.244277667,0.221100125,-0.266791494,0.13500765,0,-0.16132452973879222,-0.2689140026374686,-0.2124841738880957,-0.0548487819415278,0.5527198070994566,0.9213359921444343,-0.7198061498854487,0.34001415192045553,0.1879193959123725,0.20768722205470527,0.34619659062274527,0.24456714915192046,-0.2704707480488419,0.0706116495300777,-0.21180181381627686,0.21669380037688382,-0.2789689423525406,-0.24941238694313367,0.2758291745358346,0.11481084604447599,-0.1302931669445258,0.1856829127766915,0.30951731504819757,0.6508686772578988,0.11422572034319402,0.0631303969064508,-0.0898250769002315,0.11563970291725224,-0.11793069686587651,-0.047592007971566506,0.05400982270840838,0.029850208290956252,-0.17659434264270488,0.14230162377930955,-0.12475332255235157
0.321173528,-0.368094466,0.478724576,1.504047454,0.500190765,-0.506006497,-0.00962336,-0.449016878,-0.133851428,0.233793884,0.071195483,-0.210477798,0.117814264,0,-0.11822219828249604,-0.17621586716379642,-0.1841174525408065,-0.04336677859426302,0.48306022708059765,0.7200244797000295,-0.6753426921589286,0.3516370959909713,0.17719824381408386,0.16064803266806893,0.23945361189374068,-0.0048135158002704,-0.22459409570473168,0.05892960683807197,-0.1625158918324114,0.1862581913057456,-0.2530997768294002,0.00486948268296992,0.22720545753065638,0.0677296922007277,-0.11830122426286435,-0.0030907684824140794,-0.004606938935695359,-0.014473990106925438,-0.00224988271153024,-0.00113376907560704,-0.02620666329649708,0.0356113231063145,-0.036025376955053055,-0.009529617066699725,0.016645068493825972,0.008387843429769512,-0.10076089460496365,0.10650313326225361,0.0020255036221612796
0.411563982,-0.385157464,0.423766267,1.083556939,0.545848472,-0.57900627,-0.077798993,-0.167469894,0.284774594,0.08702092,-0.1349234,-0.227131136,0.066234105,0,-0.15851693958086166,-0.16321674072646689,-0.210237613203795,-0.02551055991210972,0.44595300853857106,0.4591748791219767,-0.18146316571729446,0.09429212170416387,0.0717684240712046,0.2246515707049355,0.231312169327094,-0.04246646145218869,-0.09141318574590197,0.03615378500853756,-0.23829812608416714,0.2230085865932993,-0.3160496877579195,0.04504610474668611,0.0969661186622354,-0.1648862754627044,-0.0503856583011684,-0.032019263354670126,-0.03296858883996913,-0.08429963871236242,-0.0067701399459335595,-0.005152946671256265,0.0519667545782576,-0.0736477317270448,0.07812149456971801,-0.0384227564560996,-0.011741158397528,-0.008936530642557,-0.09625051362218931,0.13151035185622273,0.017670573659746048
0.435163461,-0.373266502,0.405446831,1.251753145,0.545848472,-0.597256213,-0.077798993,-0.144764492,0.323536263,0.06455567,0.296052446,-0.231010226,0.070532451,0,-0.1624319428856834,-0.15133972035435517,-0.20374694976548494,-0.0263274012622564,0.5447172308958348,0.5075193458345335,-0.18120940814532732,0.08080776295008214,0.08828921736380839,0.23753331025708158,0.22131253317859223,-0.04246646145218869,-0.07901947675805622,0.03850003060476487,-0.25990408075283317,0.22293573742427691,-0.3260113912585565,0.04646593193439351,0.08646149226878878,-0.193234043207552,-0.038556274991877706,-0.033855279056194766,-0.03154335516684118,-0.09738513416558298,-0.005022366118440309,-0.005487353661621843,-0.1105064609269639,0.1615997752809625,-0.17681916274734702,0.09578370203084931,0.01911186400666882,0.020881304640925146,-0.09366236406029381,0.13797229274503414,0.01797236295550242
0.505293985,-0.443282046,-0.003687246,1.11158964,0.591506179,-0.661131015,-0.623204058,-0.335489869,-0.339288272,-0.32034894,0.239838205,-0.145335826,0.057637412,0,-0.2239877515022933,0.001634489950985316,-0.2622040692487622,-0.02554962991750495,0.5616795588803154,-0.00409870445373144,-0.3729270627053572,-0.35609656288898167,0.06406915005561169,0.29888451433903335,-0.002181028792493034,-0.36862905108487437,-0.19844433050540056,0.03409288533956875,-0.3340655251764448,0.2930675090032567,-0.3910630805010417,0.4120195314176589,0.22180275761418705,0.2243139996449561,0.21179261985637413,-0.31490126193499113,0.002297906670044268,-0.6927471744787591,0.19964275938399853,-0.0359198690510179,-0.10631597022136742,0.1418657802177687,-0.1585644759074281,-0.08137429013403176,-0.07683191474325271,0.01382365343492546,0.0005358889430751959,0.0960860221592434,0.09057387653598191
0.587224249,-0.441851792,-0.284585269,0.859295331,0.637163886,-0.697630902,-0.623204058,-0.362736351,-0.362545273,-0.357791023,0.408480927,-0.160250261,0.046891545,0,-0.25946608672650423,0.12574451108445203,-0.2815320048267837,-0.020719113187898642,0.5045990554156814,-0.244542792923079,-0.3116976527982772,-0.3074481555376136,0.04029368568187639,0.37415808444627163,-0.1813274558943953,-0.39708311936624935,-0.23112250299662,0.029877599032743868,-0.4096657825061426,0.3082494642032764,-0.44450521651200514,0.43476640911260034,0.2530560877363186,0.25292278581882627,0.24960607410299274,-0.36596053493280245,0.1773546944878216,-0.5355163372996532,0.22297681744957132,-0.02922300112988961,-0.1804880295927712,0.2602692948042023,-0.2849689175528061,-0.14809282919450806,-0.1461508087473183,0.019154301770062214,0.045604863634005205,0.11179553412716542,0.09986861295075915
0.459430849,-0.454424357,-0.284585269,0.607001022,0.568677325,-0.706755873,-0.486852791,-0.439934718,-0.42844011,-0.390740056,0.221100125,-0.205863017,0.029698159,0,-0.20877656814278908,0.12932247787699702,-0.25842082775360503,-0.013495566807658762,0.27887499488132766,-0.17274354912914489,-0.26704082343928176,-0.2371796133283372,0.018026812864518495,0.2612679062317989,-0.1618371895093254,-0.2768621428546641,-0.2501808986068694,0.016888669617544674,-0.3247054507681261,0.32116708314399867,-0.4019160392856797,0.3440860693256915,0.3109264456830988,0.30280256397126604,0.2761578293943489,-0.22367519110714956,0.13855113249013576,-0.29552014170055235,0.1902328868190963,-0.014458631596711768,-0.10047328213574463,0.12573462764216564,-0.15626381186478414,-0.09472816187601375,-0.086392675224107,0.006566266667169875,0.05858558207009657,0.14549489629824885,0.10022498439013046
0.436276644,-0.385066669,-0.608228644,0.719131826,0.545848472,-0.652006043,-0.623204058,-0.46264012,-0.447820944,-0.294888324,-1.128041652,-0.144332612,0.046891545,0,-0.16799559406757883,0.23420857793546682,-0.21018805289177975,-0.018056371037413605,0.31374041964087196,-0.437396575385224,-0.33269923427645914,-0.2120635789041996,0.033721202379811174,0.23814093949668796,-0.33200067595403193,-0.34017498280349934,-0.25253140258789664,0.025595678187969238,-0.28445500830775966,0.25106579514588073,-0.35589650230631625,0.4063328118381225,0.30164415397424515,0.2919819616699646,0.1922689692581419,-0.27188937495142135,0.37905055913263735,-0.4481658722001499,0.18377560017361877,-0.02922300112988961,0.43437124142889716,-0.6157398120965557,0.735489973859703,0.5051606774699595,0.33264631216047125,-0.052895615886632344,0.08778722888173812,0.09410573522597432,0.0899486695001395
0.484811419,-0.43916713,-0.363969493,0.803229929,0.568677325,-0.606381185,-0.350501525,-0.476263361,-0.459449445,-0.199036592,-0.266089961,-0.199576215,0.068383278,0,-0.2129132394734575,0.1598434376483651,-0.24974438871632726,-0.030031687939252143,0.3894150416617593,-0.292351190020556,-0.3825489856413314,-0.159872147660562,0.054927495532727265,0.2757012608863742,-0.20698119766084622,-0.19932226964542063,-0.2708401741289893,0.03888801960777136,-0.29398052275475156,0.26630268470244906,-0.34483523021613016,0.21253753007380713,0.2887971412152628,0.27860149890669234,0.12069204451532153,-0.16992714169691397,0.1275718623499768,-0.28153331504014173,0.0697626290268028,-0.02396844322349895,0.11685796449418193,-0.15131932723083433,0.16135194586778379,0.12225488490152164,0.05296163900285291,-0.01819610377607216,0.07263965378840899,0.12101926174951479,0.06995176771122787
0.432491822,-0.396832926,-0.144136258,0.971426135,0.545848472,-0.68850593,-0.00962336,-0.485345521,-0.467201779,-0.35629334,0.108671644,-0.278228124,0.096322531,0,-0.17162699519533117,0.0571980130048309,-0.21661064629638904,-0.03822395181645571,0.42013385906456796,-0.1400177280223028,-0.4714773236045913,-0.3461126622024409,0.09357022400274768,0.23607500019119598,-0.07867655618909776,-0.005252896351505919,-0.2649251110298939,0.05257750636552263,-0.2977731841235045,0.2732218227702512,-0.37581990985343894,0.0066257404265248,0.33416326930743956,0.3216711953480495,0.24531007740950622,-0.00416202450016192,0.0013870750997868797,-0.009348383410513599,0.0034287390764223998,-0.0009269463919241599,-0.04312448646175034,0.059318250827127966,-0.07482107131684892,-0.05077158540365467,-0.03871898300405096,0.010467527798010964,0.04010276066371999,0.19156171326677535,0.00267748939937664
