leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label,edge_PC__leverage_ratio__asset_turnover,edge_PC__leverage_ratio__capitalization_ratio,edge_PC__asset_liabilities__debt_ratio,edge_PC__asset_liabilities__cash_debt,edge_PC__asset_liabilities__rect_turn,edge_PC__asset_turnover__roe,edge_PC__asset_turnover__roa,edge_PC__asset_turnover__rect_turn,edge_PC__debt_ratio__leverage_ratio,edge_PC__debt_ratio__rect_turn,edge_PC__debt_ratio2__roa,edge_PC__debt_ratio2__capitalization_ratio,edge_PC__debt_ratio2__longtermdebt_invcap,edge_PC__debt_ratio2__totaldebt_invcap,edge_PC__debt_ratio2__cash_debt,edge_PC__debt_ratio2__debt_ebitda,edge_PC__debt_ratio2__rect_turn,edge_PC__roa__roe,edge_PC__roa__debt_ebitda,edge_PC__roa__rect_turn,edge_PC__longtermdebt_invcap__capitalization_ratio,edge_PC__longtermdebt_invcap__totaldebt_invcap,edge_PC__totaldebt_invcap__leverage_ratio,edge_PC__totaldebt_invcap__cash_debt
0.4594308485687569,-0.4544243568890789,-0.284585269252876,0.6070010220974928,0.568677325472815,-0.7067558734789404,-0.486852791456015,-0.4399347175853501,-0.4284401098394631,-0.3907400557366183,0.2211001250422297,-0.2058630173623381,0.029698158977888,0,0.04415168079595094,-0.0036903081600522377,0.2369135993833678,-0.01224949977239293,-0.010457121342571858,0.02248508833780217,-0.14555534399551937,0.0048797130140328,0.16188660735203864,0.006077674670302804,0.01597931134789654,0.06553803851145343,0.17938067316871256,0.1567473136117865,0.015202025533138533,0.04996681511971026,-0.0023747599819939195,0.07589443691460533,-0.012284594774937093,-0.001642853171620339,0.14605289630096394,-0.016960864869185438,-0.05140929022055288,0.00542658982171834
0.4362766435348946,-0.3850666692297926,-0.6082286435195947,0.7191318261475187,0.5458484719382515,-0.6520060434203228,-0.6232040576223925,-0.4626401195216981,-0.4478209441962106,-0.2948883239373839,-1.1280416523344228,-0.1443326123965909,0.0468915452971558,0,0.04967159879471304,-0.0036851867403164475,0.19269502611565184,0.05295766511204227,-0.013991088120395736,0.05693353337766022,-0.22073939604266424,0.009128057883048457,0.14755669489392015,0.009211039677473316,0.01887004177100745,0.06358148832926898,0.17297053298166518,0.10913195726203902,-0.07155167424475575,0.03231841114612516,-0.003459130399147879,0.20763329853637247,-0.011025024962234913,-0.003320445647660612,0.16053861380066506,-0.013379254541572006,-0.03684283672407303,-0.020894538664804493
0.4848114194712592,-0.439167129500404,-0.3639694931296184,0.803229929185041,0.568677325472815,-0.6063811850381415,-0.3505015252896445,-0.476263360683507,-0.4594494448102591,-0.1990365921381497,-0.2660899612326725,-0.1995762151158379,0.0683832781962406,0,0.061652457072958085,-0.004215744267434966,0.22895926198383493,0.014247087173275377,-0.023270234606169594,0.03805376445818991,-0.13866627932497802,0.014868430586211075,0.17082979113881275,0.013994514544656058,0.009870214654012149,0.06087355520694556,0.16504392740809598,0.068504861179687,-0.015697021413982423,0.041561231498563306,-0.004691550566114704,0.06988029963353304,-0.008574001026225988,-0.002723399710623905,0.16955738854768465,-0.009264897014318452,-0.027633715951274417,-0.0033266835527258724
0.4324918215582058,-0.3968329261872025,-0.1441362577786387,0.9714261352600804,0.5458484719382515,-0.6885059301260679,-0.009623359873718,-0.4853455214580462,-0.4672017785529581,-0.3562933396212684,0.1086716435941753,-0.278228124072054,0.0963225309650506,0,0.06651588122962887,-0.0038325088902841993,0.19858309530695994,-0.005257650334231194,-0.029618059654164763,0.018225346138921444,-0.004604448063352437,0.025328705825424843,0.14627659927129624,0.018920908853211713,0.0003076985007047888,0.07043596820897208,0.19055847725207972,0.13923811498011154,0.0072789202949453905,0.06578738454229235,-0.007503369584323341,0.0007598009487858594,-0.00032818036314871115,-0.0001053237153792994,0.17570629848203057,-0.01686483627069884,-0.04412849584132645,0.002432058477475488
0.3730478528655025,-0.4058926001255088,-0.0647520339018963,0.6630664241225087,0.523019618403688,-0.6976309018025041,-0.009623359873718,-0.6942352192724485,-0.6455054546350354,-0.3308327233620968,0.4834332484210234,-0.279699503321235,0.0619357583265151,0,0.03916149366313652,-0.004728522194964299,0.1946218473932104,-0.023922987546495602,-0.01947931190332175,0.0055886023735751906,-0.0031428585268683503,0.011116647307495954,0.12089473315892614,0.011657393273132265,0.0003117765194711616,0.10208645634772086,0.2667729106265667,0.13100169519040994,0.03280992734040056,0.06701180449889889,-0.004888638646029002,0.0003413343564811649,-0.00032991590939492976,-6.772355456637499e-05,0.34724689771428613,-0.021636066839638073,-0.03534325350623055,0.01004604338925179
0.2942345011156259,-0.3829003375693998,0.2466783828453241,0.522902919059976,0.4773619113345611,-0.7432557601846864,0.4676060717085789,-1.0166519267685898,-0.9207133025008492,-0.3547956563119054,-0.2098757205086453,-0.3308633726677531,0.0447423720072473,0,0.024358600238527345,-0.005461603003859786,0.1675698922473746,0.009797509964007335,-0.013274732310139994,-0.016789776630132383,0.12043210466081744,0.006333086232975737,0.08702944542480777,0.007686148612110986,-0.01614021789038233,0.15927453607288358,0.4053953871194391,0.14967846609183422,-0.015175518091927128,0.08445412838907006,-0.003762513403899351,0.06318457908741935,0.01896328931261164,0.002377227274720469,0.7253181110475292,-0.033095782216918924,-0.02989547174255573,-0.004677249830403169
0.2387979909864758,-0.3212582789741162,0.1795071164880798,0.522902919059976,0.4317042042654341,-0.6520060434203228,0.4676060717085789,-0.0948126081528604,-0.1338514276169016,-0.4596334879673178,0.1274097238355177,-0.2980248630610336,0.0984717042549593,0,0.019769213937005942,-0.000413381471982263,0.12714611189126468,-0.0049902771636066824,-0.024512454543035266,-0.012217869902462526,0.12043210466081744,0.013938237214015528,0.06387660178185038,0.015298179123698023,-0.01415867884298021,0.013030272309654102,0.051700022241720246,0.1701006723335112,0.008081597906094504,0.06673259699414705,-0.007264133938978759,0.045979227963431055,0.01708116451515777,0.005231944812965648,0.009833789712025129,-0.006233107377580806,-0.031432277706094025,0.003678445373414592
0.471453224259416,-0.3993207459258625,0.4970440119950498,0.5509356200724825,0.568677325472815,-0.7158808451553766,0.6039573378749497,0.1821932954705853,0.1025947515354175,-0.5674666862414565,0.1648858843182025,-0.3194267430491196,-0.0949538918368037,0,0.04112227457327253,0.0015682859317389145,0.20818539717676168,-0.008027366949081386,0.029380261836337827,-0.03564416600555956,0.16388838756402396,-0.014160837939923801,0.16612285230366852,-0.019432142702613234,-0.020078810099923284,-0.02749216302328493,-0.043509289090833646,0.2305811808794326,0.011483314599583091,0.07853186720564707,0.007690848910405534,0.16443753984430642,0.023646255195038525,-0.006516142754391153,0.01448402785112904,0.0058984167321226135,-0.07661477000815757,0.005877246720177912
0.5767603298461151,-0.4306866947728937,0.5397893633132962,0.6630664241225087,0.614335032541942,-0.314382091392181,0.7403086040413203,0.7997802281392512,0.6297534460389488,-0.2829068574624797,-0.4909469241287813,-0.2348893170961798,-0.0842080253872613,0,0.060546645233099744,0.008422097990504447,0.2425656022495495,0.02577886328145159,0.02810191768962331,-0.046588005584716985,0.24177472725296204,-0.01511422389883122,0.21954599553012433,-0.018616617446908387,-0.010808403852664416,-0.05299858068451522,-0.11728553480225391,0.05048286794134968,-0.015015347420619812,0.02536033417866065,0.002995242918452475,0.2188955746690682,0.021313800623032748,-0.007083335929043096,0.39027706652200644,0.018050280915117123,-0.046727481822511366,-0.008724249788991665
0.599691898293113,-0.4373138979397077,0.4115533093585585,0.6910991251350153,0.6371638860765054,-0.040632941099093,0.672132970958135,1.1040326140863148,0.8894566264193653,-0.1855574423538824,-0.0599710785779061,-0.1664701820092673,-0.0799096788074446,0,0.06561546200841828,0.012088274956292057,0.2554505895700526,0.0031974436815297505,0.02707781913726972,-0.037021942410848906,0.2287897750313929,-0.01494910041564924,0.23675774280139583,-0.018322829763196272,-0.0012683071083912014,-0.0094557490702232,-0.021410121639096797,0.004279562589188028,-0.00023706266448271548,0.002322996850869225,0.0003673655363281818,0.1515239072026673,0.013714389860332705,-0.0061027579237777595,0.7609191145059151,0.016721417507073642,-0.03186691929737932,-0.0006989889512932778
