leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label,edge_NOTEARS__asset_liabilities__rect_turn,edge_NOTEARS__debt_ratio__leverage_ratio,edge_NOTEARS__debt_ratio__asset_liabilities,edge_NOTEARS__debt_ratio2__debt_ratio,edge_NOTEARS__debt_ratio2__roa,edge_NOTEARS__debt_ratio2__capitalization_ratio,edge_NOTEARS__debt_ratio2__totaldebt_invcap,edge_NOTEARS__roa__roe,edge_NOTEARS__roa__asset_turnover,edge_NOTEARS__capitalization_ratio__debt_ratio,edge_NOTEARS__capitalization_ratio__roa,edge_NOTEARS__capitalization_ratio__longtermdebt_invcap,edge_NOTEARS__capitalization_ratio__totaldebt_invcap,edge_NOTEARS__longtermdebt_invcap__totaldebt_invcap,edge_NOTEARS__totaldebt_invcap__leverage_ratio,edge_NOTEARS__totaldebt_invcap__debt_ratio,edge_NOTEARS__debt_ebitda__debt_ratio2,edge_NOTEARS__rect_turn__roa
0.587224249428726,-0.4418517924205538,-0.284585269252876,0.8592953312100541,0.6371638860765054,-0.6976309018025041,-0.6232040576223925,-0.362736351001767,-0.3625452730265219,-0.3577910229306315,0.4084809274556537,-0.1602502606377298,0.0468915452971558,0,-0.014822890709073173,0.20886628145803876,0.31468417941864774,0.27362903357501406,0.18500582073831942,0.1661456209988117,0.18927060284840289,0.10730067400575616,-0.23499640306865696,-0.16498887320881506,-0.08624742313726957,0.1193501165644196,-0.10660089319048223,0.06691777083077367,-0.07810390380563156,-0.14705700951969244,0.03580712698971749,-0.009534124215639109
0.4594308485687569,-0.4544243568890789,-0.284585269252876,0.6070010220974928,0.568677325472815,-0.7067558734789404,-0.486852791456015,-0.4399347175853501,-0.4284401098394631,-0.3907400557366183,0.2211001250422297,-0.2058630173623381,0.029698158977888,0,-0.009655013145441704,0.14584759291645183,0.28885151489956556,0.2474119391779058,0.1464186848048136,0.2041407810646703,0.20940419444410935,0.08382428199218647,-0.1296807690040912,-0.17859387993204973,-0.08171667297392067,0.1710597678954544,-0.14119408192304142,0.08636302276517445,-0.06673403839486072,-0.14333722235774216,0.04660073673545466,-0.00471718795256303
0.4362766435348946,-0.3850666692297926,-0.6082286435195947,0.7191318261475187,0.5458484719382515,-0.6520060434203228,-0.6232040576223925,-0.4626401195216981,-0.4478209441962106,-0.2948883239373839,-1.1280416523344228,-0.1443326123965909,0.0468915452971558,0,-0.012917908791161744,0.13293742528179892,0.23493902567006852,0.21908317929450838,0.17290649378870185,0.1980464320201295,0.14579318185423665,0.22932790432405614,-0.1966650886359248,-0.18027180810876575,-0.11000143227572606,0.1880256996643928,-0.11205756795117008,0.06812582220698628,-0.04782542746596652,-0.10383285937149266,0.030141240059438378,-0.009534124215639109
0.4848114194712592,-0.439167129500404,-0.3639694931296184,0.803229929185041,0.568677325472815,-0.6063811850381415,-0.3505015252896445,-0.476263360683507,-0.4594494448102591,-0.1990365921381497,-0.2660899612326725,-0.1995762151158379,0.0683832781962406,0,-0.021485303044673547,0.1539047253108198,0.2791533700321644,0.21227406874285212,0.09044093433800549,0.18961164216041487,0.0915180294978862,0.07718175640160119,-0.12354304035963677,-0.1933416892415248,-0.06368862319808356,0.19858865017067717,-0.07786107997026054,0.047175926341957164,-0.03587113250102346,-0.07301363616496909,0.03876140600167723,-0.007819803088244332
0.4324918215582058,-0.3968329261872025,-0.1441362577786387,0.9714261352600804,0.5458484719382515,-0.6885059301260679,-0.009623359873718,-0.4853455214580462,-0.4672017785529581,-0.3562933396212684,0.1086716435941753,-0.278228124072054,0.0963225309650506,0,-0.027346221386879956,0.13178415591432993,0.24211792004409155,0.23134765338041643,0.0028194462707893083,0.21939706911907347,0.18601304629398188,0.0008391888994527882,-0.004102277177218057,-0.18911916848281515,-0.0017819787858765824,0.20579036361025052,-0.14203620313977391,0.08587405477320173,-0.05728289037153838,-0.12545412356085717,0.06135553327192454,-0.00030242006400145027
0.3730478528655025,-0.4058926001255088,-0.0647520339018963,0.6630664241225087,0.523019618403688,-0.6976309018025041,-0.009623359873718,-0.6942352192724485,-0.6455054546350354,-0.3308327233620968,0.4834332484210234,-0.279699503321235,0.0619357583265151,0,-0.017985161148036874,0.10891701367960065,0.23728825866645253,0.22460995648361326,0.0028568132218037686,0.31798340945626724,0.17500972629171618,0.00037699874344535093,-0.002800091700157014,-0.2592012227497635,-0.002548931386933212,0.4067017856531911,-0.18864939902953368,0.11016868228313631,-0.045878829028087674,-0.11161731660925302,0.06249746861270536,-0.00019445726570327786
0.2942345011156259,-0.3829003375693998,0.2466783828453241,0.522902919059976,0.4773619113345611,-0.7432557601846864,0.4676060717085789,-1.0166519267685898,-0.9207133025008492,-0.3547956563119054,-0.2098757205086453,-0.3308633726677531,0.0447423720072473,0,-0.012256500690571446,0.07840694999840012,0.2043057779426451,0.21840941821061124,-0.1478930740206142,0.49611536957959523,0.19996067489372044,0.06978643218528438,0.1072975235157066,-0.34644354678238126,0.1813749083018797,0.8495055618102172,-0.2962722026090522,0.16852040359238443,-0.038807101800884036,-0.10925245277540654,0.07876476805360498,0.006825824762997834
0.2387979909864758,-0.3212582789741162,0.1795071164880798,0.522902919059976,0.4317042042654341,-0.6520060434203228,0.4676060717085789,-0.0948126081528604,-0.1338514276169016,-0.4596334879673178,0.1274097238355177,-0.2980248630610336,0.0984717042549593,0,-0.022632239130338027,0.05754798847137801,0.15502000361723345,0.173269935609486,-0.12973620011702175,0.04058726851145035,0.22724341134559586,0.05078337658564224,0.1072975235157066,-0.029218962834814274,0.016914961410879614,0.011517510629884192,-0.035794646720769215,0.031738357595536976,-0.04080201882339555,-0.12799796915816916,0.062237070278484304,0.015022685816684605
0.471453224259416,-0.3993207459258625,0.4970440119950498,0.5509356200724825,0.568677325472815,-0.7158808451553766,0.6039573378749497,0.1821932954705853,0.1025947515354175,-0.5674666862414565,0.1648858843182025,-0.3194267430491196,-0.0949538918368037,0,0.027126663730249398,0.14966412931378406,0.25382530809118686,0.2506062910356379,-0.183982457270499,-0.0856338053472539,0.3080414287393461,0.18161882834073625,0.1460143718996494,0.07396235449271055,-0.04198202951417252,0.016963952822269902,0.08492060629004751,-0.030034146397821978,-0.09945309459444285,-0.20816677837920478,0.0732414675665497,-0.018710053113193428
0.5767603298461151,-0.4306866947728937,0.5397893633132962,0.6630664241225087,0.614335032541942,-0.314382091392181,0.7403086040413203,0.7997802281392512,0.6297534460389488,-0.2829068574624797,-0.4909469241287813,-0.2348893170961798,-0.0842080253872613,0,0.025946374323959354,0.1977943420167147,0.2957425907785465,0.11889083988655204,-0.0990375769325457,-0.16508232321242153,0.06744182117639674,0.24176692158013224,0.21540626194311133,0.3507424808846032,-0.22589584169274984,0.457099490013555,0.18584653227947662,-0.09191022000430102,-0.060656615811279214,-0.11211246314285923,0.023651902842947707,-0.020338656847515735
