Unnamed: 0,leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label,edge_GOLEM__leverage_ratio__totaldebt_invcap,edge_GOLEM__debt_ratio__leverage_ratio,edge_GOLEM__debt_ratio__asset_liabilities,edge_GOLEM__debt_ratio2__capitalization_ratio,edge_GOLEM__debt_ratio2__totaldebt_invcap,edge_GOLEM__debt_ratio2__debt_ebitda,edge_GOLEM__roa__roe,edge_GOLEM__roa__asset_turnover,edge_GOLEM__capitalization_ratio__longtermdebt_invcap,edge_GOLEM__capitalization_ratio__totaldebt_invcap,edge_GOLEM__longtermdebt_invcap__totaldebt_invcap
-1.7363020830988605,0.8764291757651368,-0.5081966833639936,0.1184423288905863,0.1584778058973912,0.7513081537493229,-0.8618803919783569,-0.3505015252896445,-0.603413611527056,-0.5679821172080451,-0.5255315535792914,-0.5471611648528085,-0.2945470575629696,-0.0003902670808306,0,-0.1738013674253578,0.5195172397888234,0.40040734722456195,0.35702754596603176,0.358571369240598,0.07632164681391743,-0.0226246864229425,-0.02590839749247355,0.31788514782284416,-0.25987951657602176,0.11195363576506721
-1.7361405894612028,0.8321244949791897,-0.4976390147675295,0.1795071164880798,0.2706086099474174,0.7284793002147594,-0.8801303353312303,-0.2141502591232738,-0.6669887369488303,-0.622248453406938,-0.547996803219737,-0.2848280414740149,-0.3162833419258695,0.0103555993687117,0,-0.17206950017740114,0.47826715571126827,0.3801751681799514,0.4030000611552966,0.38181661878926537,0.08368918770889805,-0.020950094829277392,-0.02702977334939152,0.38494864801641326,-0.2995398970750638,0.12789294675860202
-1.7359790958235448,0.9568009836230618,-0.5271108637263973,0.3016366916830683,0.2706086099474174,0.7969658608184473,-0.8071305619197393,-0.1459746260400885,-0.2719147432563749,-0.2850219355995319,-0.4820987376077633,0.5021713286623657,-0.2873908039419534,-0.0046886136606476,0,-0.17405847460412738,0.6016256812841819,0.44054856872750137,0.15066631610464645,0.3080417619167127,0.06973691045581762,-0.023996464411233567,-0.01842473164767217,0.07188388046577145,-0.10743032781005948,0.05153698671753941
-1.7358176021858869,0.5912317079922788,-0.4489273660179958,0.4848310544755509,0.6070010220974928,0.6371638860765054,-0.6155061567145776,0.1267279062926526,-0.476263360683507,-0.3586691061551724,-0.0672404609142025,-0.5471611648528085,-0.2584982659580372,0.0189522925283456,0,-0.015001198746487377,0.2972171770596837,0.29997104909419275,0.20124226435198625,0.03276369659289682,0.047833931702058935,0.033484853837725856,0.03587929257837872,0.15843882580833651,-0.02624436111196896,0.009045433712654856
-1.7356561085482292,0.532900922233896,-0.4515082535190726,0.3871273943195608,0.8592953312100541,0.5915061790073785,-0.6063811850381415,-0.009623359873718,-0.603413611527056,-0.4904587797810551,-0.044775211273757,1.0080994951786104,-0.2442526395909675,0.0683832781962406,0,-0.00900371379389542,0.248697141040591,0.28007676961880457,0.2511888986326752,0.021493798520655888,0.04452777830675843,-0.0020303286804565445,-0.003857015360801416,0.274497307200615,-0.022141696690068605,0.008236541675222225
-1.7354946149105712,0.3970926042468204,-0.406264252358135,0.6619189385082848,1.391916650447678,0.523019618403688,-0.5333814116266513,0.4676060717085789,-0.5171330841689334,-0.2152509319152409,0.2442776674333085,0.2211001250422297,-0.2667914944534206,0.1350076501834034,0,0.03660270053200555,0.163860702800813,0.22283258522132418,0.1893563271867659,-0.10314577732531774,0.04278148936998538,0.16868274781223153,0.3035816807799132,0.10324471649194057,0.10352476144039682,-0.01972120955400819
-1.7353331212729135,0.3211735281261769,-0.3680944661673094,0.4787245757158022,1.5040474544977045,0.5001907648691245,-0.5060064965973434,-0.009623359873718,-0.4490168783598893,-0.1338514276169016,0.2337938842677674,0.0711954831114905,-0.2104777977347692,0.1178142638641355,0,0.02833416735509761,0.1267478049102027,0.1930843465815907,0.15597621623419675,-0.0936524302267282,0.0320190488948585,-0.002510719340395881,-0.006751036488471078,0.055745029084493594,0.08603080043197901,-0.011737102496166666
-1.7351716276352556,0.4115639823929845,-0.3851574641190375,0.4237662668780573,1.0835569393101063,0.5458484719382515,-0.5790062700088328,-0.0777989929569034,-0.1674698943491739,0.2847745944888436,0.08702091995019,-0.1349233995432757,-0.2271311356004986,0.0662341049063321,0,0.013514456878294537,0.17724520496024015,0.22047661214221576,0.06656709961066387,-0.039887493756738134,0.039537206639831644,-0.017967434742924955,-0.03931949240224987,-0.04423422890124592,0.011943141215662995,0.009294577551573816
-1.7350101339975976,0.4351634606005746,-0.3732665016463953,0.405446830598809,1.2517531453851454,0.5458484719382515,-0.5972562133617052,-0.0777989929569034,-0.1447644924128261,0.3235362632023388,0.0645556703097444,0.2960524460075994,-0.2310102263483392,0.070532451486149,0,0.010600451968101415,0.18740861704391704,0.21366983993782684,0.05935568893091371,-0.030522836041882183,0.041479921488131614,-0.017190701667167223,-0.04542289980700098,-0.04344156771010914,0.007658691883494274,0.007833612832665527
-1.73484864035994,0.5052939854627523,-0.4432820456404494,-0.0036872463044021,1.111589640322613,0.5915061790073785,-0.6611310150967591,-0.6232040576223925,-0.3354898686781494,-0.3392882717984248,-0.3203489401965556,0.2398382052835721,-0.1453358255210324,0.0576374117466982,0,-0.061080837924195684,0.23581338355131737,0.2749739399121484,0.1522672704724904,0.1676643135805724,0.02888725377393086,0.0012523281405220083,-0.32311487544130574,0.10557685718505247,-0.08807666302887229,0.040765885686200085
-1.734687146722282,0.587224249428726,-0.4418517924205538,-0.284585269252876,0.8592953312100541,0.6371638860765054,-0.6976309018025041,-0.6232040576223925,-0.362736351001767,-0.3625452730265219,-0.3577910229306315,0.4084809274556537,-0.1602502606377298,0.0468915452971558,0,-0.07928134094208895,0.29520259376629515,0.2952431857567575,0.17372263623379505,0.1975990998016644,0.03361015363636129,0.09665590840457833,-0.24977841987682647,0.12197583488710961,-0.10636008373481115,0.048651521868059926
-1.7345256530846245,0.4594308485687569,-0.4544243568890789,-0.284585269252876,0.6070010220974928,0.568677325472815,-0.7067558734789404,-0.486852791456015,-0.4399347175853501,-0.4284401098394631,-0.3907400557366183,0.2211001250422297,-0.2058630173623381,0.029698158977888,0,-0.06774007178427266,0.20613469739086146,0.2710064472486779,0.21345055281134473,0.21861863223413866,0.04374151329415591,0.07550849235002643,-0.13783809942312222,0.17482310537485904,-0.14087512709072955,0.06278888908713315
