Unnamed: 0,leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label
3079,0.8254453973732677,-0.4876108834972694,-0.052539076382397444,-0.14988190524018036,0.7284793002147594,-0.48775655324447,-0.6913796907055709,-0.5852492899779775,-0.5524774497226471,0.18886338498687633,0.8956710137305561,-0.01832904396673446,-0.04552290616890871,0
3080,1.078583196637701,-0.5823884740090202,0.19782655276732874,-0.009718400177648025,0.8426235678875743,-0.28700717636287226,-0.41867715837282965,-0.6215779330761344,-0.5834867846934431,0.7355177929043841,-0.003756837853879018,-0.030434482334995502,-0.03907538629918327,0
3081,1.1110881383198536,-0.5971534227014464,0.448192181917055,0.3266740119724301,0.8426235678875743,-0.04975791277552929,-0.21415025912327387,-0.7759746662433009,-0.715276458319326,1.3750285660024,-0.8657085289556292,0.0037416447709792584,-0.006837786950556129,0
3082,1.0908282089152246,-0.5643343810837523,0.4848310544755509,0.522902919059976,0.8426235678875743,0.032366832312396905,-0.21415025912327387,-0.8758784347632322,-0.8005521294890149,1.617653262119212,-0.3410422821980421,0.033102348879634834,0.02754898568797931,0
3083,1.1651888289278198,-0.5778365558233741,0.4970440119950498,1.0555242382976,0.8654524214221377,-0.06800785612840184,-0.0777989929569034,-0.7805157466305706,-0.7191526251906755,1.373530882693037,1.1767422173506918,-0.05069938744871451,0.11136674399441016,0
3084,1.2310892586395807,-0.6366291330296188,0.5336828845535468,1.1396223413351165,0.8882812749567013,-0.1501326012163283,-0.1459746260400885,-0.8077622289541886,-0.7424096264187727,1.2597069511814467,1.8513131060390182,-0.06387491981637991,0.128560130313678,0
3085,1.3141327055398744,-0.5962358163798033,0.6130671084302893,0.6630664241225087,0.9111101284912647,-0.29613214803930854,-0.00962335987371805,-0.6715298173361005,-0.626124620278288,0.8807930739125985,0.3335286064902841,-0.11925228428555258,0.06193575832651517,0
3086,1.4245604526244466,-0.6530573439230809,0.5764282358717928,0.8312626301975475,0.9567678355603917,-0.25963226133356343,-0.0777989929569034,-0.5988725311397863,-0.5641059503366956,0.9736494390931067,1.1767422173506918,-0.11865035641088764,0.07268162477605757,0
3087,1.310570520150049,-0.6265601756982987,0.6497059809887852,0.6630664241225087,0.9111101284912647,-0.23225734630425549,0.0585522732094673,-0.4853455214580462,-0.46720177855295814,0.8867838071500507,-0.5658992450941509,-0.11677769191193008,0.02325063910816259,0
3088,1.0721267356186435,-0.5984318175399087,0.6741318960277836,0.522902919059976,0.8426235678875743,-0.08625779948127438,0.12672790629265265,-0.8032211485669185,-0.7385334595474229,1.2881629340593441,-0.7345419672662324,-0.07083053081250794,-0.015434480110190048,0
3089,0.9463370640404509,-0.5730598369052621,0.35659500052081367,0.35470671298493667,0.7741370072838838,-0.06800785612840184,-0.0777989929569034,-0.934912479797737,-0.8509422988165583,1.331595750030872,0.22110012504222978,-0.055113525196257306,-0.05841794590835959,0
3090,0.6978746331001622,-0.47727754941928424,0.5092569695145492,0.5509356200724825,0.6828215931456324,-0.022382997746220473,0.0585522732094673,-0.9212892386359283,-0.8393137982025098,1.2267579183754598,-1.0530893313690532,-0.07196750568687497,-0.06056711919826807,0
3091,0.6264082887168001,-0.4471912018986721,0.5825347146315423,0.8312626301975475,0.6371638860765054,-0.07713282780483811,0.2630791724590231,-0.9076659974741195,-0.8276852975884613,1.0545243377987108,0.14614780407686018,-0.12246256628376542,-0.03907538629918327,0
3092,1.0251504157903275,-0.4909994676580682,-1.2249829982542861,0.8592953312100541,0.8197947143530108,-0.29613214803930854,-1.5094872877037944,-0.6306600938506737,-0.5912391184361421,0.7010710767890345,-0.32230420195669973,7.205942426886666,-0.01973282669000701,0
3093,2.0844552960895144,-0.6265326673730178,-3.1424173288156036,0.5509356200724825,1.116569810302336,-0.6611310150967591,-2.05489235236927,-0.3264077079036102,-0.3315359380557259,0.16190508541834167,1.5140276616948551,-1.0501671828923318,-0.03047869313954935,0
3094,2.3821204127267595,-0.8080255192420976,-1.2982607433712792,0.3827394139974432,1.1850563709060264,-0.7523807318611218,-0.6913796907055709,-0.00853208079473792,-0.06020425706126115,-0.13164084321681332,-0.9406608499209969,-0.19141674837038014,-0.03262786642945783,0
3095,0.606370995899035,-0.5664640059030418,0.07569697757234041,0.046347001847365066,0.6371638860765054,-0.7158808451553766,0.0585522732094673,-0.3945239137126543,-0.3896784411259684,-0.37576322264298795,0.8956710137305561,-0.295015223687709,-0.04337373287900023,0
3096,-0.1688495995616141,-0.26566030967321663,0.9183910464177601,0.07437970285987161,0.15775796185067228,-0.6063811850381415,0.5357817047917642,-0.6306600938506737,-0.5912391184361421,-0.3817539558804401,-0.7720181277489172,-0.30504735493212437,-0.04767207945881719,0
3097,-0.5146042189614954,0.06224874598008077,0.6008541509107905,0.2706086099474174,-0.16184598763321648,-0.4238817515094162,0.9448355032908758,-0.7623514250814921,-0.7036479577052774,-0.24846014134713,-0.4159946031634117,-0.29173806081453335,-0.024031173269823968,0
3099,1.625823927149555,-0.6477914958020866,0.17340063772833045,0.24257590893491088,1.0024255426295186,-0.49688152492090626,-0.41867715837282965,-0.9258303190231979,-0.8509422988165583,0.6756104605298627,2.563360155210029,-0.11356740991371723,0.05978658503660669,0
3100,1.4929098847917128,-0.6330560953680173,0.12454880765033573,0.4388048160224563,0.9795966890949551,-0.8345054769490481,-0.486852791456015,-1.0211930071558595,-0.9245894693721987,-0.2110180586130541,0.5021713286623657,-0.25682624408396804,0.10277005083477606,0
3101,1.625378653975827,-0.6547871750339814,-0.022006682583650315,0.9994588362725869,1.0024255426295186,-0.6337561000674502,-0.6232040576223925,-0.8940427563123106,-0.8160567969744128,0.3146687829733714,0.6333378903517625,-0.12152623403428671,0.2059303687503832,0
3102,1.0759115575953326,-0.5785423879519261,0.05737754129309154,0.7751972281725344,0.8426235678875743,-0.7432557601846864,-0.486852791456015,-1.0075697659940506,-0.9129609687581502,-0.10318486033891545,-2.627088071641815,-0.21489193548231197,0.11136674399441016,0
3103,0.9104925735553377,-0.5569300586470718,0.17950711648807988,0.8873280322225606,0.7741370072838838,-0.39650683648010737,-0.41867715837282965,-1.3072810715538445,-1.168787982267217,0.7729598756384599,0.4834332484210234,-0.08046137680714666,0.13070930360358646,0
3104,0.8608446146846527,-0.5164273370382156,0.26499781912457243,0.8592953312100541,0.7513081537493229,-0.3691319214507995,-0.21415025912327387,-1.5479583320791335,-1.3742248264487402,0.9317143064309418,-2.1024218248842272,-0.13396607677736172,0.05118989187697277,0
3105,0.9741666373984581,-0.5736423016727707,0.26499781912457243,0.6630664241225087,0.7969658608184473,-0.44213169486228876,0.19490353937583776,-0.7805157466305706,-0.7191526251906755,0.4389764976505033,3.125502562450301,-0.22144626122866332,0.01250477265862019,0
3113,0.44384628748827276,-0.37716211838750985,0.40544683059880904,1.391916650447678,0.568677325472815,0.09624163404745081,-0.1459746260400885,-1.688731824084491,-1.4943859994605746,1.7883891593865984,-0.9781370104036835,0.046144119497374715,0.16509607624212214,0
3114,0.6092652715282677,-0.42933479259231655,0.35659500052081367,1.0555242382976,0.6371638860765054,0.24224118087043017,-0.1459746260400885,-1.3163632323283838,-1.1765403160099157,2.0070509225536015,-1.0343512511277109,0.08486814610081797,0.13070930360358646,0
3115,0.8786555416337773,-0.5018968919235495,0.17950711648807988,1.111589640322613,0.7513081537493229,0.3699907843405387,-0.41867715837282965,-1.0575216502540163,-0.9555988043429947,2.3365412506134686,-0.003756837853879018,0.2501307881338196,0.07912914464578301,0
3116,0.8590635219897405,-0.494773950679894,0.0940164138515886,1.167655042347623,0.7513081537493229,-0.06800785612840184,-0.41867715837282965,-1.1029324541267123,-0.9943604730564896,1.3750285660024,0.7082902113171321,0.062061767738513726,0.05978658503660669,0
3117,1.2555792831946269,-0.562501306881454,-0.5593768134415993,0.803229929185041,0.8882812749567013,0.21486626584112237,-0.8959065899551267,-0.5807082095907079,-0.5486012828512976,1.9022130908981885,1.1017898963853225,0.6038637358119041,0.07053245148614909,0
3118,0.9015871100807752,-0.5891083916192633,-0.040326118862898594,0.6350337231100022,0.7741370072838838,0.1327415207531959,-0.2823258922064592,-0.626119013463404,-0.5873629515647926,1.49334554744208,-0.5284230846114661,0.08453374172600407,0.046891545297155814,0
3119,0.7564280554454098,-0.5110548356226903,0.1184423288905863,0.5509356200724825,0.7056504466801959,0.4156156427227201,-0.00962335987371805,-0.7441871035324137,-0.6881432902198795,2.025023122265958,-0.5284230846114661,0.08205914935238157,0.038294852137521894,0
3120,0.8011780094050854,-0.5312600256436703,0.25889134036482303,0.8312626301975475,0.7284793002147594,0.12361654907675963,0.0585522732094673,-0.8304676308905367,-0.7617904607755203,1.545764463269786,0.6145998101104202,-0.016188855967925797,0.06408493161642365,0
3121,0.7664467018542923,-0.5108052015508409,0.33827556424156535,0.7751972281725344,0.7056504466801959,0.25136615254686745,0.12672790629265265,-0.9031249170868498,-0.8238091307171118,1.8467988084517561,-1.6901840595746946,0.0026715507715750157,0.02754898568797931,0
3122,0.6542378620748074,-0.4459697374473107,0.22225246780632646,0.7191318261475187,0.659992739611069,0.2057412941646861,0.0585522732094673,-0.8985838366995802,-0.8199329638457623,1.6461092449971098,-0.22861380074998777,0.007018807644155016,0.01035559936871171,0
3123,0.39219459933581113,-0.4415882055797122,0.3810209155598113,0.35470671298493667,0.523019618403688,0.12361654907675963,0.39943043862538696,-0.7260227819833353,-0.6726386227344815,1.1383946031230407,-0.4909469241287813,-0.09156360205096631,-0.036926213009275025,0
3124,0.4356087337743025,-0.42921076921549667,0.42376626687805735,0.15847780589739124,0.5458484719382515,0.014116888959524617,0.46760607170857893,-0.8713373543759626,-0.7966759626176654,1.068003487582978,0.5958617298690758,-0.1382464527749789,-0.06486546577808502,0
3125,0.056458626344812364,-0.2547667044652833,0.43597922439755615,0.15847780589739124,0.31755993659261667,-0.10450774283414692,0.6039573378749497,-0.9212892386359283,-0.8393137982025098,0.6097123949178891,-0.7345419672662324,-0.18894215599675768,-0.07776050551753591,0
3126,0.06959418496979161,-0.25309273146523736,0.4726180969560527,0.3827394139974432,0.34038879012718015,-0.004133054393348942,0.6039573378749497,-0.3854417529381151,-0.3819261073832694,0.4973861467156615,0.745766371799817,-0.16493192188512368,-0.05411959932854263,0
3128,1.7246745717171963,-0.6701775603584174,1.2298214631649806,1.2237204443726388,1.025254396164082,-0.8253805052726119,-0.00962335987371805,-0.8395497916650754,-0.7695427945182188,-0.17357597587897816,0.07119548311149057,-0.30571616368175203,0.03184733226779627,0
